TestDataID,Rating
1,4.4283804079381435
2,4.235643096086456
3,4.244123749616669
4,2.5255987411592065
5,3.3513189815893405
6,3.4019121077002548
7,4.363089514941704
8,2.9900446461468206
9,3.265818014377501
10,2.513081713420589
11,4.254450542170827
12,3.669687683989362
13,3.3096725708100854
14,3.516669017512624
15,3.2910375420640157
16,3.689388856655214
17,3.991341276866634
18,3.782749774979382
19,3.949609954182695
20,3.5633297896966702
21,3.443630078943764
22,4.085014069952616
23,3.9368394409737935
24,3.017581334928187
25,3.6775037777133104
26,3.0295320778358272
27,3.5086399055108792
28,3.3479691947378765
29,2.3357909161870074
30,3.1605796116154368
31,2.8316017534674667
32,2.959152779928068
33,3.3286047563320253
34,2.9426057803921584
35,4.069732962585077
36,3.78955781169054
37,3.9305094625891708
38,2.836552480371987
39,3.532568914134328
40,2.096438111328497
41,3.2589993069811567
42,3.941604742189733
43,2.615117956952351
44,4.164413562635096
45,3.6500707835685917
46,3.354065912525828
47,3.3067926313818954
48,3.937245142169115
49,3.594362654337069
50,3.6659150821406667
51,3.9629221253278777
52,3.5277418101706157
53,4.240317065541337
54,4.821595692053074
55,3.9896925135356622
56,3.5427464101372697
57,4.12088985559417
58,2.873821287620358
59,3.853932997075523
60,3.9991900630113557
61,3.5569571169411263
62,4.18189319168649
63,4.082632913822081
64,4.276751820634051
65,4.463643655544374
66,3.8475386631198045
67,4.06951577488969
68,4.054118761202184
69,3.198612812088757
70,4.265403241645999
71,3.4343126459819513
72,4.233185628565346
73,3.2342527028990955
74,4.161925240260799
75,2.814925054224526
76,3.0873592888436665
77,4.175007953876403
78,4.099700892843852
79,4.289608856526817
80,4.274748720773837
81,4.0807251813935075
82,4.115817424727649
83,4.386943619425704
84,4.424279387404279
85,4.617011884363686
86,3.878550907460655
87,4.712537800393453
88,4.11501704192743
89,4.374263228439704
90,4.0787752256160825
91,4.165712629876485
92,4.038757283513139
93,4.16968878304086
94,4.420828295917046
95,4.188288025739716
96,4.295245205483785
97,4.210186039529195
98,4.315310449135013
99,4.179887056350708
100,4.51446221514446
101,3.6452298164367676
102,4.055264600893346
103,4.679668321842101
104,4.080044955742069
105,3.9222264406157703
106,4.453920166666915
107,3.998084958006696
108,4.355774274686488
109,3.4002969381285877
110,4.099500621237406
111,4.521155566703983
112,4.324864073497493
113,4.554730810770175
114,3.35759070442944
115,4.002789619492321
116,2.24694703846443
117,4.118833780288696
118,3.3944270610809326
119,3.3367279215556818
120,2.492916316520877
121,1.9749362207040555
122,3.0343997827390345
123,4.184186819123059
124,2.7413480223678963
125,2.8473131133288874
126,4.618982454625572
127,4.262213840717223
128,4.10739637584221
129,3.1954230913301793
130,2.575016405524277
131,3.497434790541486
132,3.7068669679688244
133,3.9848500344811417
134,4.341634465426933
135,1.7478730155200493
136,3.948623395547634
137,3.8948568832583543
138,3.7939482200436476
139,4.011498317485902
140,3.039474434968902
141,2.918096943599422
142,3.6388549513933137
143,3.664399984406262
144,3.22866714872965
145,3.4039234417240793
146,3.002123047665852
147,3.6619937419891357
148,4.011861423166787
149,3.4269756049644657
150,2.964780098054467
151,3.4442442742789665
152,3.5424533762582917
153,3.633333915617408
154,2.410078490652689
155,3.376691603079075
156,2.9726864593784983
157,3.9786136557416216
158,4.022179167445113
159,2.6278291853462776
160,3.91841579646599
161,3.3918410685004257
162,3.24810238582332
163,2.9212560537384777
164,2.6373671147881486
165,3.034685896664131
166,3.5942598435936906
167,3.7473725167716423
168,4.004014637412094
169,2.8854808981825664
170,4.670102956818371
171,3.8789661337689654
172,4.541962449143573
173,3.383937754282137
174,4.341690028586039
175,4.28547746379201
176,4.312813375054336
177,4.549819620644174
178,4.723886245634498
179,4.730264175228957
180,2.7617505003766314
181,4.308538657862965
182,4.359617919456668
183,4.028494218500649
184,3.5358706392892976
185,4.2586616074166646
186,4.077342888204063
187,4.127734690177731
188,3.4077229848722133
189,4.509600104355231
190,4.2834077346615675
191,3.629428247126137
192,4.0226101817154305
193,2.900114722368194
194,4.458205734811178
195,4.564050226676755
196,2.945767577101545
197,4.320083757726158
198,4.312108342240497
199,2.781722004820661
200,4.209301367038634
201,4.548600976060077
202,4.480382180795437
203,1.6581220045322325
204,3.9505271795319348
205,1.6515528632373344
206,3.4534220637344735
207,3.9460724737586044
208,4.385686734827553
209,3.1019328047589556
210,4.37018901545827
211,3.4775621309513
212,3.847333989492277
213,4.484708047494656
214,1.8133274840145577
215,4.205722954215073
216,2.222063983358988
217,4.845868657274944
218,3.905119465618599
219,4.192209726426659
220,1.9911826529153964
221,4.529144484822343
222,4.10770024322882
223,4.629752089337605
224,4.091201171642396
225,3.184303708192779
226,3.760013417499821
227,1.4061446829539974
228,2.78580805150474
229,2.1710466844279592
230,4.555947978322099
231,3.8861940779337067
232,2.8712961906340064
233,4.23530572798194
234,3.925194286718601
235,2.905528016206695
236,4.308550857916111
237,4.215393868888297
238,3.5170960368179696
239,3.6295058320208295
240,3.774235626546348
241,3.550165129870903
242,2.997618454258616
243,3.413451846052961
244,4.417633405545863
245,4.2088341131442935
246,4.022652701633732
247,3.739810362094786
248,2.8844395497950113
249,3.6143919898242487
250,3.6767851143348507
251,3.588358588334991
252,4.718814791702643
253,2.7585408978345916
254,3.874867939367527
255,3.146026768335482
256,3.6431204342260592
257,3.104653131671068
258,2.933323127467458
259,3.181392623157036
260,2.872465133666992
261,2.869389440955185
262,3.064467092839683
263,2.6873489414773335
264,3.5437946668485316
265,1.9640849654267474
266,3.343975032248148
267,3.7503003550738825
268,3.189539758170523
269,3.7914899733008407
270,4.267097996502388
271,2.880102233188908
272,3.5527110797602957
273,2.7261705689313933
274,2.646118402481079
275,3.912858282647482
276,2.5209203115323695
277,2.6591151981818966
278,3.596480549835577
279,3.192432124440263
280,3.7471719660410066
281,3.5650308829982107
282,4.087610174969929
283,3.571785833777451
284,3.3270999105965218
285,3.463548456750265
286,3.245385716601116
287,3.0415194964990384
288,3.3744132983975295
289,3.2807605499174537
290,3.1034619284839167
291,2.9201636139939473
292,3.1890948283963088
293,3.2387361642791004
294,3.4925249611459126
295,3.2792981077985064
296,3.574298934238713
297,3.2185786526377607
298,3.9450653587899556
299,3.7397901721116975
300,3.150707169276912
301,3.5535242208620397
302,3.7347409259982225
303,3.445665394387594
304,3.436067092709425
305,3.392891023217178
306,3.887396794993703
307,3.3944594511171666
308,3.4600580785332657
309,3.3797205483041157
310,3.7830166584107934
311,3.6803206292594353
312,3.774770102849821
313,3.2344634649230213
314,3.2158237899222026
315,3.425744364901287
316,4.017917894735569
317,3.0981666634722456
318,4.359719997499047
319,2.8322988079815374
320,4.414161333223668
321,3.9222761537970565
322,3.9520762780817544
323,3.636402659299897
324,3.7041440824183023
325,4.501557640913056
326,4.26233067163607
327,3.296650694637764
328,2.715944839686882
329,2.669753464256845
330,3.3924516526664177
331,2.7972711063012845
332,3.4648326838888774
333,3.6702609643703554
334,3.906638767661118
335,3.4885296763443367
336,2.6870486852599353
337,2.2429934623764782
338,2.938496735037827
339,3.1953789257421725
340,3.061336168428747
341,2.8981091278355295
342,1.8654982316784743
343,3.4138450448105977
344,3.205168026249583
345,2.695690841209598
346,2.990356561614246
347,2.3128785883508076
348,3.2510437500186082
349,3.45216135862397
350,2.909081709094164
351,2.8414839070017743
352,3.3645537364773634
353,2.616970213448129
354,3.338873892295651
355,2.7660769602147544
356,3.5899885631189115
357,2.969616453822066
358,2.2258221608836477
359,3.485289317805593
360,2.978876456981752
361,3.013414993518736
362,3.2912771701812744
363,2.4926209449768066
364,1.9999718375322295
365,2.989808571047899
366,2.9834339909437224
367,3.068980286761028
368,3.0123669577807917
369,4.70664261608589
370,4.533222791625232
