TestDataID,Rating
1,4.466380643844604
2,4.2300951957702635
3,4.224712181091308
4,2.4874188979466756
5,3.381620097160339
6,3.3769147872924803
7,4.316764005025227
8,3.073958841959635
9,3.2324474334716795
10,2.4664068698883055
11,4.171821244557698
12,3.689118750890096
13,3.343744842211405
14,3.499887077013651
15,3.2859214623769124
16,3.648346630732218
17,4.098623442649841
18,3.8414548714955647
19,4.016965595881144
20,3.412697958946228
21,3.2981403748194373
22,3.8923792918523152
23,3.963618445396423
24,2.902387547492981
25,3.7416592121124266
26,3.1394117752710975
27,3.548817205429077
28,3.388244398434957
29,2.431426612536112
30,3.24424303372701
31,2.7777328968048094
32,2.8318099657694495
33,3.38771808942159
34,2.9578849951426185
35,3.9902089118957518
36,3.899007725715637
37,3.8528930823008216
38,2.820924687385559
39,3.583616264661153
40,2.1236622611681617
41,3.111112801233927
42,4.003121582667033
43,2.4677066087722777
44,4.238222964604695
45,3.7137376944224036
46,3.2513296683629354
47,3.2915036360422767
48,3.9521047353744505
49,3.659034260114034
50,3.5591105302174886
51,4.050496466954549
52,3.6089722792307533
53,4.192078797022502
54,4.895822731653849
55,4.039336927731832
56,3.4601427793502806
57,4.161065864562988
58,2.8649841229120887
59,3.8162481864293416
60,3.9972991228103636
61,3.600642967224121
62,4.254741875330607
63,4.1754843076070145
64,4.302963781356811
65,4.584429629643758
66,3.8868079662322996
67,4.015132792790731
68,4.068912235895793
69,3.1708257675170897
70,4.254279502232869
71,3.4545204321543372
72,4.260122426350911
73,3.2195300340652464
74,4.181856520970662
75,2.88217986424764
76,3.0083056370417274
77,4.222360261281331
78,4.084254789352417
79,4.321988312403361
80,4.258859999974568
81,4.086434928576152
82,4.148322550455729
83,4.495863246917724
84,4.486634222666423
85,4.68822325070699
86,3.787038652102152
87,4.8693244139353435
88,4.074744351704915
89,4.569882599512736
90,4.002521443367004
91,4.230509487787883
92,4.054798094431559
93,4.335662094751994
94,4.575302648544311
95,4.232950576146443
96,4.224762566884358
97,4.2022161960601805
98,4.332590389251709
99,4.170949109395345
100,4.528138367335002
101,3.530646252632141
102,4.019693104426066
103,4.821522363026936
104,4.058262674013774
105,3.8560202995936073
106,4.426561005910237
107,4.029649384816488
108,4.367321141560872
109,3.341218280792236
110,4.106565165519714
111,4.543128299713135
