id,price_doc
30474,5270000
30475,8250000
30476,5210000
30477,5740000
30478,4980000
30479,9350000
30480,4190000
30481,4210000
30482,4620000
30483,4750000
30484,6240000
30485,4930000
30486,3550000
30487,3870000
30488,6060000
30489,6110000
30490,22460000
30491,19860000
30492,5740000
30493,13430000
30494,6810000
30495,10260000
30496,8330000
30497,8270000
30498,4510000
30499,8140000
30500,11040000
30501,6760000
30502,3200000
30503,6660000
30504,5600000
30505,10740000
30506,3420000
30507,4730000
30508,5260000
30509,7410000
30510,9190000
30511,6530000
30512,6140000
30513,4240000
30514,3610000
30515,9670000
30516,5760000
30517,11030000
30518,8520000
30519,4410000
30520,6840000
30521,6050000
30522,7480000
30523,6350000
30524,10330000
30525,11630000
30526,4940000
30527,4820000
30528,6780000
30529,6690000
30530,6160000
30531,14320000
30532,4850000
30533,10650000
30534,6530000
30535,9480000
30536,5810000
30537,11300000
30538,4760000
30539,8350000
30540,9570000
30541,5910000
30542,2210000
30543,5490000
30544,6660000
30545,8340000
30546,4140000
30547,9760000
30548,4490000
30549,5070000
30550,11930000
30551,5140000
30552,1910000
30553,7570000
30554,10950000
30555,6150000
30556,8990000
30557,7380000
30558,9400000
30559,6260000
30560,6230000
30561,6720000
30562,12210000
30563,4850000
30564,7080000
30565,6510000
30566,6880000
30567,2060000
30568,9550000
30569,9870000
30570,6630000
30571,7460000
30572,4820000
30573,6470000
30574,6080000
30575,7540000
30576,4800000
30577,4080000
30578,3350000
30579,6850000
30580,4520000
30581,5420000
30582,12380000
30583,6790000
30584,4220000
30585,2440000
30586,9350000
30587,5600000
30588,7640000
30589,7090000
30590,12140000
30591,5260000
30592,6270000
30593,7910000
30594,6480000
30595,5570000
30596,6560000
30597,6470000
30598,9460000
30599,10520000
30600,4740000
30601,5870000
30602,1780000
30603,11980000
30604,4480000
30605,6740000
30606,26170000
30607,6630000
30608,8570000
30609,6110000
30610,3070000
30611,5310000
30612,6980000
30613,8730000
30614,16460000
30615,7290000
30616,5430000
30617,9080000
30618,4790000
30619,4150000
30620,2700000
30621,8840000
30622,7540000
30623,6150000
30624,6840000
30625,8010000
30626,6120000
30627,7170000
30628,6410000
30629,5240000
30630,4620000
30631,6070000
30632,4010000
30633,5720000
30634,11240000
30635,9570000
30636,5140000
30637,9560000
30638,5920000
30639,7550000
30640,4620000
30641,8040000
30642,6400000
30643,7640000
30644,9460000
30645,7140000
30646,5160000
30647,4670000
30648,24190000
30649,2090000
30650,4930000
30651,3530000
30652,4510000
30653,7100000
30654,4260000
30655,12990000
30656,3930000
30657,6270000
30658,11660000
30659,4700000
30660,8250000
30661,6610000
30662,8360000
30663,15350000
30664,11910000
30665,6050000
30666,2630000
30667,4100000
30668,9080000
30669,4750000
30670,2440000
30671,7200000
30672,16330000
30673,10200000
30674,11760000
30675,2210000
30676,6620000
30677,3990000
30678,18940000
30679,5650000
30680,5010000
30681,2450000
30682,8660000
30683,9530000
30684,4680000
30685,7440000
30686,9600000
30687,5020000
30688,4390000
30689,13260000
30690,26170000
30691,4360000
30692,6050000
30693,11170000
30694,5460000
30695,7000000
30696,6640000
30697,11870000
30698,7680000
30699,5850000
30700,4870000
30701,9460000
30702,6010000
30703,3760000
30704,11570000
30705,8770000
30706,23370000
30707,3640000
30708,13270000
30709,5930000
30710,6560000
30711,4500000
30712,4010000
30713,6280000
30714,7060000
30715,3900000
30716,9530000
30717,5880000
30718,7950000
30719,14510000
30720,7280000
30721,4450000
