id,price_doc
30474,5285099.32
30475,8262042.9
30476,5228205.425
30477,5759041.32
30478,4997024.84
30479,9365018.26
30480,4203702.095
30481,4225916.065
30482,4634831.205
30483,4762585.54
30484,6252673.35
30485,4949948.315
30486,3566449.44
30487,3880364.72
30488,6070287.16
30489,6129019.205
30490,22473611.84
30491,19879205.22
30492,5752387.12
30493,13441309.4
30494,6823687.13
30495,10279460.54
30496,8343600.5
30497,8287918.62
30498,4520425.04
30499,8156089.8
30500,11059235.78
30501,6774875.275
30502,3217590.153
30503,6675569.585
30504,5611687.165
30505,10757878.12
30506,3435805.718
30507,4748408.99
30508,5278020.26
30509,7421244.96
30510,9204615.18
30511,6544575.45
30512,6154827.025
30513,4250405.655
30514,3622604.195
30515,9687118.4
30516,5772718.32
30517,11040291.68
30518,8533505.16
30519,4423618.555
30520,6856848.52
30521,6068761.835
30522,7496068.335
30523,6364786.92
30524,10341538.6
30525,11645389.32
30526,4951663.76
30527,4834503.765
30528,6799694.665
30529,6702399.785
30530,6176374.605
30531,14335856.98
30532,4860892.615
30533,10661093.46
30534,6546430.575
30535,9498534.88
30536,5829910.975
30537,11313395.18
30538,4774949.16
30539,8362629.96
30540,9581603.74
30541,5928940.7
30542,2224043.403
30543,5507782.22
30544,6673148.465
30545,8353143.36
30546,4150775.5
30547,9776806.54
30548,4509515.935
30549,5089876.15
30550,11942098.74
30551,5152389.74
30552,1928540.905
30553,7589420.165
30554,10966129.36
30555,6168467.165
30556,9002659.24
30557,7390345.61
30558,9413844.18
30559,6279670.875
30560,6242831.73
30561,6738906.705
30562,12220723.48
30563,4866301.335
30564,7093313.18
30565,6525221.525
30566,6899586.72
30567,2079618.89
30568,9569038.36
30569,9887937.5
30570,6646820.725
30571,7478466.23
30572,4830891.485
30573,6480837.235
30574,6099132.05
30575,7556845.14
30576,4816578.65
30577,4096642.225
30578,3362689.785
30579,6864754.505
30580,4535733.095
30581,5434125.755
30582,12391197.1
30583,6803206.55
30584,4235827.04
30585,2455539.965
30586,9364795.16
30587,5617843.27
30588,7657341.99
30589,7105999.325
30590,12152934.06
30591,5277721.985
30592,6288896.06
30593,7921513.245
30594,6493114.525
30595,5587560.355
30596,6578213.595
30597,6480837.235
30598,9475392.62
30599,10535224.32
30600,4755621.91
30601,5884520.52
30602,1796222.841
30603,11992806.46
30604,4499199.015
30605,6752920.295
30606,26188232.66
30607,6642431.475
30608,8582847.12
30609,6121736.93
30610,3089214.775
30611,5320149.3
30612,6995441.15
30613,8741339.3
30614,16477952.6
30615,7306848.98
30616,5449922.205
30617,9097443.76
30618,4805628.805
30619,4164708.095
30620,2719041.193
30621,8854868.1
30622,7558615.875
30623,6168966.715
30624,6856070.095
30625,8028975.18
30626,6132464.16
30627,7180252.825
30628,6424023.85
30629,5252019.895
30630,4630981.275
30631,6089292.855
30632,4025964.388
30633,5730771.64
30634,11257086.68
30635,9581603.74
30636,5158350.39
30637,9575234.72
30638,5937387.945
30639,7561552.065
30640,4636485.54
30641,8051392.365
30642,6418110.245
30643,7654554.695
30644,9475392.62
30645,7158267.775
30646,5174368.97
30647,4688172.475
30648,24200056.64
30649,2104256.163
30650,4942852.765
30651,3544119.313
30652,4523921.89
30653,7111176.7
30654,4271502.67
30655,13001168.02
30656,3941208.698
30657,6283046.475
30658,11670716.02
30659,4716217.115
30660,8265457.3
30661,6629928.66
30662,8376402.02
30663,15361699.88
30664,11925816.32
30665,6062026.64
30666,2646805.293
30667,4114843.305
30668,9098196.48
30669,4768083.015
30670,2453176.803
30671,7211890.345
30672,16340105.9
30673,10217304.88
30674,11773786.28
30675,2224043.403
30676,6631919.585
30677,4008251.46
30678,18956380.2
30679,5668156.2
30680,5028960.15
30681,2469822.973
30682,8671794.18
30683,9544161.74
30684,4690134.3
30685,7456955.995
30686,9618950.68
30687,5037782.3
30688,4401791.615
30689,13276746.96
30690,26181161.36
30691,4374795.06
30692,6067664.765
30693,11183661.56
30694,5472756.005
30695,7019533.525
30696,6651641.14
30697,11880523.14
30698,7694954.71
30699,5867251.125
30700,4889737.99
30701,9475392.62
30702,6023960.93
30703,3773286.905
30704,11583037.72
30705,8784502.36
30706,23388230.66
30707,3650665.568
30708,13280285.52
30709,5943492.64
30710,6570103.91
30711,4518418.11
30712,4022887.548
30713,6294006.02
30714,7070875.625
30715,3916079.15
30716,9544161.74
30717,5899180.615
30718,7960265.23
30719,14525788.8
30720,7291931.835
30721,4462750.295
30722,7064424.64
30723,6007585.39
30724,11980386.58
30725,6863892.66
30726,11366491.04
30727,9687118.4
30728,11818606.1
30729,3470402.95
30730,6317869.475
30731,6381817.21
30732,4423013.275
30733,9481218.44
30734,6906316.58
30735,5468191.185
30736,5351820.77
30737,6512076.085
30738,5925067.49
30739,4226034.89
30740,6812902.67
30741,11402307.32
30742,4109846.835
30743,4976588.88
30744,9450199.78
30745,6862949.82
30746,5665565.815
30747,13632067.66
30748,16986242.3
30749,4661432.485
30750,6505825.405
30751,3152619.553
30752,7412698.29
30753,9771875.06
30754,5387000.73
30755,5136591.835
30756,5972735.715
30757,5247568.565
30758,10470527.26
30759,6036742.62
30760,4953700.76
30761,9918932.88
30762,6806276.115
30763,12041709.98
30764,6041186.19
30765,5918800.805
30766,3481964.865
30767,9703827.62
30768,4320354.295
30769,6901360.85
30770,6019546.945
30771,3013352.773
30772,8159137.54
30773,8203681.88
30774,5557875.445
30775,12071741.18
30776,5904439.955
30777,6236044.155
30778,8981912.88
30779,6536080.19
30780,7413230.335
30781,6504204.535
30782,5270748.17
30783,5597991.25
30784,3597737.275
30785,5217237.15
30786,4207883.28
30787,6111262.87
30788,5704080.635
30789,7437611.77
30790,6293392.495
30791,10000034.58
30792,7014159.725
30793,11862721.7
30794,13849433.02
30795,11277210.3
30796,12035864.76
30797,14647215.34
30798,2592993.815
30799,10541835.84
30800,13005195.46
30801,6140192.15
30802,19640816.08
30803,2685003.408
30804,3541346.81
30805,14882261.86
30806,6944625.76
30807,5950060.995
30808,10353440.5
30809,4873689.825
30810,11098759.4
30811,4402474.01
30812,5365541.905
30813,5136399.775
30814,2498444.035
30815,3797697.198
30816,7849146.88
30817,1880648.246
30818,7578730.28
30819,7601784.755
30820,4988063.98
30821,23326703.56
30822,8537862.4
30823,7122292.415
30824,3541073.998
30825,5327286.075
30826,10349787.48
30827,5543850.215
30828,5785060.6
30829,5342549.51
30830,8739599.12
30831,6463913.645
30832,5868589.24
30833,4880334.325
30834,4161263.625
30835,7729339.755
30836,6731446.92
30837,5076572.6
30838,4500351.375
30839,5891971.09
30840,10899903.58
30841,10999072.5
30842,7221555.425
30843,5239904.11
30844,6537859.17
30845,8923864.2
30846,4233597.495
30847,5835417.665
30848,8450317.96
30849,4321373.28
30850,3951516.645
30851,4934858.025
30852,6395318.155
30853,4332668.445
30854,5680791.42
30855,7617018.12
30856,8335471.9
30857,2312530.44
30858,4218642.035
30859,5907130.25
30860,5775597.28
30861,8831506.62
30862,6410738.245
30863,5486385.475
30864,6143334.465
30865,9915299.26
30866,7143705.165
30867,5855814.825
30868,8288405.56
30869,5698390.615
30870,5203440.84
30871,8006750.54
30872,4761528.725
30873,3660246.258
30874,4757550.27
30875,6770801.76
30876,4816499.11
30877,10251173.4
30878,5478486.28
30879,10896828.68
30880,6313431.725
30881,1809340.394
30882,11710596.6
30883,3586052.655
30884,5601811.11
30885,5167287.97
30886,7463278.455
30887,5553966.83
30888,4268705.675
30889,5031424.92
30890,7119569.625
30891,3365280.413
30892,3481964.865
30893,4203702.095
30894,5398649.46
30895,4109317.7
30896,6076443.75
30897,7726801.75
30898,6780766.57
30899,6522919.23
30900,3272156.533
30901,6465103.835
30902,1991071.591
30903,6632293.52
30904,7853189.84
30905,5558304.67
30906,6333017.965
30907,11819399.56
30908,4018405.905
30909,12815283.04
30910,7013791.125
30911,4128945.165
30912,6357504.16
30913,19194499.68
30914,6059356.23
30915,7695205.455
30916,5463500.265
30917,8468509.34
30918,6694675.675
30919,5070163.81
30920,4897598.87
30921,3809717.438
30922,5611810.355
30923,3231451.21
30924,5166749.62
30925,13696297.18
30926,6407709.42
30927,7523093.505
30928,4547327.505
30929,5166749.62
30930,9861497.24
30931,10548468.7
30932,4936945.95
30933,4455611.095
30934,13132833.88
30935,6737130.635
30936,6973865.44
30937,8924271.6
30938,4202700.57
30939,9121691.82
30940,6392612.825
30941,6260820.38
30942,3424848.598
30943,6551747.63
30944,4884706.6
30945,3669307.27
30946,13057994.5
30947,6709144.195
30948,8229542.08
30949,6220943.195
30950,5957162.85
30951,16662797.74
30952,7625816.505
30953,9657409.24
30954,4529188.99
30955,6324969.39
30956,6803146.41
30957,5718896.415
30958,31459274.74
30959,7961790.555
30960,7588387.115
30961,8479425.72
30962,10652179.16
30963,3552827.003
30964,4405643.97
30965,6843164.73
30966,11518113.68
30967,11356816.26
30968,3485395.998
30969,3357836.633
30970,6076485.46
30971,12176541.92
30972,3533876.355
30973,5077199.22
30974,4946282.2
30975,7444945.94
30976,5167778.305
30977,7139392.545
30978,7577958.16
30979,3366707.525
30980,6921418.025
30981,5513712.315
30982,6565496.41
30983,3775330.21
30984,5601811.11
30985,3545194.315
30986,9521217.36
30987,9175623.82
30988,6058277.105
30989,7266766.64
30990,12472717.84
30991,8774957.56
30992,2517685.44
30993,7253866.125
30994,4551928.215
30995,6645325.47
30996,5709072.255
30997,6980694.725
30998,6213300.565
30999,7212822.515
31000,7896108.945
31001,6237205.73
31002,9112478.76
31003,9089976.7
31004,4247485.47
31005,2679167.16
31006,7479341.17
31007,4439783.12
31008,5612487.9
31009,6599760.69
31010,6285058.255
31011,4030924.483
31012,5737452.515
31013,6825451.075
31014,14452635.28
31015,7856519.85
31016,3986350.315
31017,9481920.72
31018,5341816.675
31019,4354206.81
31020,6855674.82
31021,11822649.06
31022,19813701.12
31023,9514908.48
31024,4591472.69
31025,6020522.765
31026,5908793.315
31027,4396885.355
31028,3142959.323
31029,7635888.985
31030,6664492.67
31031,9323420.78
31032,9605393.96
31033,8124042.94
31034,7667664.73
31035,9660493.84
31036,6656842.765
31037,24112347.3
31038,4232486.845
31039,10876132.76
31040,5817980.46
31041,4223518.71
31042,3224542.143
31043,6291890.45
31044,8935283.04
31045,7067122.21
31046,14159095.82
31047,8151030.28
31048,5534450.915
31049,3867343.683
31050,7844567.025
31051,6323654.07
31052,3639335.483
31053,16640004.68
31054,6102854.91
31055,5460964.2
31056,11891375.5
31057,5447646.1
31058,7003687.605
31059,2862561.18
31060,6708340.065
31061,6500421.535
31062,6284249.76
31063,3508268.355
31064,4915683.065
31065,9419584.64
31066,4277093.75
31067,7871239.6
31068,4103038.405
31069,4545077.105
31070,4587893.39
31071,3251177.13
31072,7838250.385
31073,1809340.394
31074,6957886.145
31075,6791296.405
31076,6722997.735
31077,5608601.11
31078,4210575.515
31079,5003220.23
31080,6480837.235
31081,2867417.243
31082,10417342.16
31083,4873689.825
31084,9481920.72
31085,12133052.94
31086,3706216.255
31087,4792675.91
31088,7634926.745
31089,6175241.16
31090,33484229.28
31091,3213000.84
31092,6717306.745
31093,6062026.64
31094,5965848.23
31095,4929962.92
31096,21502686.46
31097,10982900.66
31098,10378996.12
31099,18946220.42
31100,4912541.72
31101,3917158.275
31102,5915493.59
31103,10554752.36
31104,5385080.615
31105,8652780.24
31106,4353823.175
31107,9127645.68
31108,6437926.375
31109,5314036.36
31110,9182757.2
31111,10438951.82
31112,5606288.63
31113,3457207.07
31114,4447883.105
31115,5437494.565
31116,5907786.94
31117,5956171.51
31118,3697307.775
31119,2895389.133
31120,5387694.28
31121,6700001.46
31122,5671843.17
31123,4768603.42
31124,5464125.43
31125,11636496.36
31126,19412722.52
31127,5347209.875
31128,6056183.845
31129,5430920.875
31130,12104424.36
31131,7040242.54
31132,9206475.64
31133,10159655.84
31134,6158302.535
31135,9492134.82
31136,9176392.06
31137,4155566.33
31138,6901054.33
31139,3758788.315
31140,6671182.275
31141,7524425.315
31142,9548004.88
31143,5022732.75
31144,3712650.75
31145,5634210.08
31146,5590846.715
31147,13428096.06
31148,6183516.715
31149,2079618.89
31150,8110855.79
31151,5003558.76
31152,7982505.875
31153,5305456.225
31154,15656215.16
31155,6375843.95
31156,6507426.875
31157,3915028.64
31158,9012853.94
31159,5916749.255
31160,5103867.915
31161,3332072.948
31162,4526230.005
31163,5832899.545
31164,5975331.92
31165,6043913.345
31166,5579307.11
31167,7587025.235
31168,11357984.14
31169,6796218.67
31170,5355094.52
31171,12582413.2
31172,5222167.175
31173,10799782.12
31174,10182251.02
31175,15622389.32
31176,4782487.03
31177,8059221.72
31178,4155902.435
31179,4696401.955
31180,4160861.075
31181,8894137.58
31182,6779600.145
31183,7893590.34
31184,4866227.615
31185,4247485.47
31186,7974572.73
31187,3506787.408
31188,4768603.42
31189,4881592.415
31190,7235591.81
31191,12300977.4
31192,3872781.018
31193,5139932.515
31194,11122786.3
31195,7163353.485
31196,4881050.185
31197,14092028.08
31198,5077622.625
31199,6480837.235
31200,10557569.24
31201,3625793.313
31202,3704044.668
31203,6346191.05
31204,3556900.518
31205,8587054.98
31206,5556877.315
31207,4159536.055
31208,4832050.635
31209,3993637.198
31210,5491332.475
31211,6995009.985
31212,4677408.385
31213,10393643.12
31214,6577802.315
31215,4761528.725
31216,5601811.11
31217,6831855.5
31218,8123178.67
31219,3251158.458
31220,6951120.88
31221,3608351.015
31222,6520469.495
31223,9492039.76
31224,6859751.245
31225,11313818.1
31226,6070095.585
31227,9222851.18
31228,9848439.1
31229,4642619.335
31230,5572479.28
31231,4235664.08
31232,7023935.385
31233,6424023.85
31234,6257115.95
31235,5210060.605
31236,6243907.46
31237,11030192.04
31238,6480837.235
31239,12429876.82
31240,6482914.005
31241,6210479.805
31242,6805948.74
31243,3575306.995
31244,6862164.605
31245,7635370.035
31246,10685818.76
31247,5499603.18
31248,7049030.255
31249,9463653.68
31250,5472664.825
31251,6725167.625
31252,6257793.495
31253,8764081.92
31254,5597223.98
31255,11634639.78
31256,6532902.47
31257,5011689.785
31258,8709032.48
31259,10584787.44
31260,7639288.35
31261,22363066.76
31262,5558304.67
31263,5923479.6
31264,3604830.158
31265,11857811.56
31266,7689410.675
31267,3685056.675
31268,4074321.555
31269,7949681.56
31270,4235859.05
31271,5235730.2
31272,16029585.62
31273,7592628.44
31274,5683115.055
31275,6608205.025
31276,5274830.9
31277,4870741.025
31278,13956480.28
31279,14416640.52
31280,6973220.875
31281,6666486.02
31282,11787079.16
31283,6211006.03
31284,3952444.935
31285,5232510.77
31286,7376903.35
31287,9521217.36
31288,4317179
31289,8791191.48
31290,5672082.76
31291,6185685.635
31292,3694158.185
31293,6730290.195
31294,3644823.258
31295,18474387.2
31296,9716571.48
31297,9273318.34
31298,3579309.458
31299,9463653.68
31300,6755480.125
31301,6195802.25
31302,5321423.395
31303,8098944.19
31304,6730808.66
31305,8245527.68
31306,3173414.655
31307,6114199.06
31308,7704880.235
31309,8577368.56
31310,62480501.36
31311,5250282.625
