id,price_doc
30474,5220000
30475,8200000
30476,5160000
30477,5690000
30478,4930000
30479,9300000
30480,4140000
30481,4160000
30482,4570000
30483,4700000
30484,6190000
30485,4880000
30486,3500000
30487,3820000
30488,6010000
30489,6060000
30490,22410000
30491,19810000
30492,5690000
30493,13380000
30494,6760000
30495,10210000
30496,8280000
30497,8220000
30498,4460000
30499,8090000
30500,10990000
30501,6710000
30502,3150000
30503,6610000
30504,5550000
30505,10690000
30506,3370000
30507,4680000
30508,5210000
30509,7360000
30510,9140000
30511,6480000
30512,6090000
30513,4190000
30514,3560000
30515,9620000
30516,5710000
30517,10980000
30518,8470000
30519,4360000
30520,6790000
30521,6000000
30522,7430000
30523,6300000
30524,10280000
30525,11580000
30526,4890000
30527,4770000
30528,6730000
30529,6640000
30530,6110000
30531,14270000
30532,4800000
30533,10600000
30534,6480000
30535,9430000
30536,5760000
30537,11250000
30538,4710000
30539,8300000
30540,9520000
30541,5860000
30542,2160000
30543,5440000
30544,6610000
30545,8290000
30546,4090000
30547,9710000
30548,4440000
30549,5020000
30550,11880000
30551,5090000
30552,1860000
30553,7520000
30554,10900000
30555,6100000
30556,8940000
30557,7330000
30558,9350000
30559,6210000
30560,6180000
30561,6670000
30562,12160000
30563,4800000
30564,7030000
30565,6460000
30566,6830000
30567,2010000
30568,9500000
30569,9820000
30570,6580000
30571,7410000
30572,4770000
30573,6420000
30574,6030000
30575,7490000
30576,4750000
30577,4030000
30578,3300000
30579,6800000
30580,4470000
30581,5370000
30582,12330000
30583,6740000
30584,4170000
30585,2390000
30586,9300000
30587,5550000
30588,7590000
30589,7040000
30590,12090000
30591,5210000
30592,6220000
30593,7860000
30594,6430000
30595,5520000
30596,6510000
30597,6420000
30598,9410000
30599,10470000
30600,4690000
30601,5820000
30602,1730000
30603,11930000
30604,4430000
30605,6690000
30606,26120000
30607,6580000
30608,8520000
30609,6060000
30610,3020000
30611,5260000
30612,6930000
30613,8680000
30614,16410000
30615,7240000
30616,5380000
30617,9030000
30618,4740000
30619,4100000
30620,2650000
30621,8790000
30622,7490000
30623,6100000
30624,6790000
30625,7960000
30626,6070000
30627,7120000
30628,6360000
30629,5190000
30630,4570000
30631,6020000
30632,3960000
30633,5670000
30634,11190000
30635,9520000
30636,5090000
30637,9510000
30638,5870000
30639,7500000
30640,4570000
30641,7990000
30642,6350000
30643,7590000
30644,9410000
30645,7090000
30646,5110000
30647,4620000
30648,24140000
30649,2040000
30650,4880000
30651,3480000
30652,4460000
30653,7050000
30654,4210000
30655,12940000
30656,3880000
30657,6220000
30658,11610000
30659,4650000
30660,8200000
30661,6560000
30662,8310000
30663,15300000
30664,11860000
30665,6000000
30666,2580000
30667,4050000
30668,9030000
30669,4700000
30670,2390000
30671,7150000
30672,16280000
30673,10150000
30674,11710000
30675,2160000
30676,6570000
30677,3940000
30678,18890000
30679,5600000
30680,4960000
30681,2400000
30682,8610000
30683,9480000
30684,4630000
30685,7390000
30686,9550000
30687,4970000
30688,4340000
30689,13210000
30690,26120000
30691,4310000
30692,6000000
30693,11120000
30694,5410000
30695,6950000
30696,6590000
30697,11820000
30698,7630000
30699,5800000
30700,4820000
30701,9410000
30702,5960000
30703,3710000
30704,11520000
30705,8720000
30706,23320000
30707,3590000
30708,13220000
30709,5880000
30710,6510000
30711,4450000
30712,3960000
30713,6230000
30714,7010000
30715,3850000
30716,9480000
30717,5830000
30718,7900000
30719,14460000
30720,7230000
30721,4400000
30722,7000000
30723,5940000
30724,11920000
30725,6800000
30726,11300000
30727,9620000
30728,11750000
30729,3410000
30730,6250000
30731,6320000
30732,4360000
30733,9420000
30734,6840000
30735,5400000
30736,5290000
30737,6450000
30738,5860000
30739,4160000
30740,6750000
30741,11340000
30742,4040000
30743,4910000
30744,9390000
30745,6800000
30746,5600000
30747,13570000
30748,16920000
30749,4600000
30750,6440000
30751,3090000
30752,7350000
30753,9710000
30754,5320000
30755,5070000
30756,5910000
30757,5180000
30758,10410000
30759,5970000
30760,4890000
30761,9850000
30762,6740000
30763,11980000
30764,5980000
30765,5850000
30766,3420000
30767,9640000
30768,4260000
30769,6840000
30770,5950000
30771,2950000
30772,8090000
30773,8140000
30774,5490000
30775,12010000
30776,5840000
30777,6170000
30778,8920000
30779,6470000
30780,7350000
30781,6440000
30782,5210000
30783,5530000
30784,3530000
30785,5150000
30786,4140000
30787,6050000
30788,5640000
30789,7370000
30790,6230000
30791,9940000
30792,6950000
30793,11800000
30794,13780000
30795,11210000
30796,11970000
30797,14580000
30798,2530000
30799,10480000
30800,12940000
30801,6080000
30802,19580000
30803,2620000
30804,3480000
30805,14820000
30806,6880000
30807,5890000
30808,10290000
30809,4810000
30810,11030000
30811,4340000
30812,5300000
30813,5070000
30814,2430000
30815,3730000
30816,7780000
30817,1820000
30818,7510000
30819,7540000
30820,4920000
30821,23260000
30822,8470000
30823,7060000
30824,3480000
30825,5260000
30826,10280000
30827,5480000
30828,5720000
30829,5280000
30830,8670000
30831,6400000
30832,5800000
30833,4820000
30834,4100000
30835,7660000
30836,6670000
30837,5010000
30838,4440000
30839,5830000
30840,10830000
30841,10930000
30842,7160000
30843,5170000
30844,6470000
30845,8860000
30846,4170000
30847,5770000
30848,8390000
30849,4260000
30850,3890000
30851,4870000
30852,6330000
30853,4270000
30854,5620000
30855,7550000
30856,8270000
30857,2250000
30858,4150000
30859,5840000
30860,5710000
30861,8770000
30862,6350000
30863,5420000
30864,6080000
30865,9850000
30866,7080000
30867,5790000
30868,8220000
30869,5630000
30870,5140000
30871,7940000
30872,4700000
30873,3600000
30874,4690000
30875,6710000
30876,4750000
30877,10190000
30878,5410000
30879,10830000
30880,6250000
30881,1740000
30882,11650000
30883,3520000
30884,5540000
30885,5100000
30886,7400000
30887,5490000
30888,4200000
30889,4970000
30890,7050000
30891,3300000
30892,3420000
30893,4140000
30894,5330000
30895,4040000
30896,6010000
30897,7660000
30898,6720000
30899,6460000
30900,3210000
30901,6400000
30902,1930000
30903,6570000
30904,7790000
30905,5490000
30906,6270000
30907,11750000
30908,3950000
30909,12750000
30910,6950000
30911,4060000
30912,6290000
30913,19130000
30914,5990000
30915,7630000
30916,5400000
30917,8400000
30918,6630000
30919,5010000
30920,4830000
30921,3740000
30922,5550000
30923,3170000
30924,5100000
30925,13630000
30926,6340000
30927,7460000
30928,4480000
30929,5100000
30930,9800000
30931,10480000
30932,4870000
30933,4390000
30934,13070000
30935,6670000
30936,6910000
30937,8860000
30938,4140000
30939,9060000
30940,6330000
30941,6200000
30942,3360000
30943,6490000
30944,4820000
30945,3600000
30946,12990000
30947,6640000
30948,8160000
30949,6160000
30950,5890000
30951,16600000
30952,7560000
30953,9590000
30954,4460000
30955,6260000
30956,6740000
30957,5650000
30958,31390000
30959,7900000
30960,7520000
30961,8410000
30962,10590000
30963,3490000
30964,4340000
30965,6780000
30966,11450000
30967,11290000
30968,3420000
30969,3290000
30970,6010000
30971,12110000
30972,3470000
30973,5010000
30974,4880000
30975,7380000
30976,5100000
30977,7070000
30978,7510000
30979,3300000
30980,6860000
30981,5450000
30982,6500000
30983,3710000
30984,5540000
30985,3480000
30986,9460000
30987,9110000
30988,5990000
30989,7200000
30990,12410000
30991,8710000
30992,2450000
30993,7190000
30994,4490000
30995,6580000
30996,5640000
30997,6920000
30998,6150000
30999,7150000
31000,7830000
31001,6170000
31002,9050000
31003,9020000
31004,4180000
31005,2610000
31006,7410000
31007,4370000
31008,5550000
31009,6530000
31010,6220000
31011,3970000
31012,5670000
31013,6760000
31014,14390000
31015,7790000
31016,3920000
31017,9420000
31018,5280000
31019,4290000
31020,6790000
31021,11760000
31022,19750000
31023,9450000
31024,4530000
31025,5960000
31026,5840000
31027,4330000
31028,3080000
31029,7570000
31030,6600000
31031,9260000
31032,9540000
31033,8060000
31034,7600000
31035,9600000
31036,6590000
31037,24050000
31038,4170000
31039,10810000
31040,5750000
31041,4160000
31042,3160000
31043,6230000
31044,8870000
31045,7000000
31046,14090000
31047,8090000
31048,5470000
31049,3800000
31050,7780000
31051,6260000
31052,3570000
31053,16580000
31054,6040000
31055,5400000
31056,11830000
31057,5380000
31058,6940000
31059,2800000
31060,6640000
31061,6440000
31062,6220000
31063,3440000
31064,4850000
31065,9350000
31066,4210000
31067,7810000
31068,4040000
31069,4480000
31070,4520000
31071,3190000
31072,7770000
31073,1740000
31074,6890000
31075,6730000
31076,6660000
31077,5540000
31078,4150000
31079,4940000
31080,6420000
31081,2800000
31082,10350000
31083,4810000
31084,9420000
31085,12070000
31086,3640000
31087,4730000
31088,7570000
31089,6110000
31090,33420000
31091,3150000
31092,6650000
31093,6000000
31094,5900000
31095,4860000
31096,21440000
31097,10920000
31098,10310000
31099,18880000
31100,4850000
31101,3850000
31102,5850000
31103,10490000
31104,5320000
31105,8590000
31106,4290000
31107,9060000
31108,6370000
31109,5250000
31110,9120000
31111,10370000
31112,5540000
31113,3390000
31114,4380000
31115,5370000
31116,5840000
31117,5890000
31118,3630000
31119,2830000
31120,5320000
31121,6640000
31122,5610000
31123,4700000
31124,5400000
31125,11570000
31126,19350000
31127,5280000
31128,5990000
31129,5370000
31130,12040000
31131,6980000
31132,9140000
31133,10090000
31134,6090000
31135,9430000
31136,9110000
31137,4090000
31138,6840000
31139,3690000
31140,6610000
31141,7460000
31142,9480000
31143,4960000
31144,3650000
31145,5570000
31146,5530000
31147,13360000
31148,6120000
31149,2010000
31150,8050000
31151,4940000
31152,7920000
31153,5240000
31154,15590000
31155,6310000
31156,6440000
31157,3850000
31158,8950000
31159,5850000
31160,5040000
31161,3270000
31162,4460000
31163,5770000
31164,5910000
31165,5980000
31166,5510000
31167,7520000
31168,11290000
31169,6730000
31170,5290000
31171,12520000
31172,5160000
31173,10730000
31174,10120000
31175,15560000
31176,4720000
31177,7990000
31178,4090000
31179,4630000
31180,4100000
31181,8830000
31182,6710000
31183,7830000
31184,4800000
31185,4180000
31186,7910000
31187,3440000
31188,4700000
31189,4820000
31190,7170000
31191,12240000
31192,3810000
31193,5070000
31194,11060000
31195,7100000
31196,4820000
31197,14030000
31198,5010000
31199,6420000
31200,10490000
31201,3560000
31202,3640000
31203,6280000
31204,3490000
31205,8520000
31206,5490000
31207,4090000
31208,4770000
31209,3930000
31210,5430000
31211,6930000
31212,4610000
31213,10330000
31214,6510000
31215,4700000
31216,5540000
31217,6770000
31218,8060000
31219,3190000
31220,6890000
31221,3540000
31222,6460000
31223,9430000
31224,6790000
31225,11250000
31226,6010000
31227,9160000
31228,9780000
31229,4580000
31230,5510000
31231,4170000
31232,6960000
31233,6360000
31234,6190000
31235,5150000
31236,6180000
31237,10970000
31238,6420000
31239,12360000
31240,6420000
31241,6150000
31242,6740000
31243,3510000
31244,6800000
31245,7570000
31246,10620000
31247,5430000
31248,6980000
31249,9400000
31250,5410000
31251,6660000
31252,6190000
31253,8700000
31254,5530000
31255,11570000
31256,6470000
31257,4950000
31258,8640000
31259,10520000
31260,7570000
31261,22300000
31262,5490000
31263,5860000
31264,3540000
31265,11790000
31266,7620000
31267,3620000
31268,4010000
31269,7880000
31270,4170000
31271,5170000
31272,15960000
31273,7530000
31274,5620000
31275,6540000
31276,5210000
31277,4810000
31278,13890000
31279,14350000
31280,6910000
31281,6600000
31282,11720000
31283,6150000
31284,3890000
31285,5170000
31286,7310000
31287,9460000
31288,4250000
31289,8730000
31290,5610000
31291,6120000
31292,3630000
31293,6670000
31294,3580000
31295,18410000
31296,9650000
31297,9210000
31298,3510000
31299,9400000
31300,6690000
31301,6130000
31302,5260000
31303,8030000
31304,6670000
31305,8180000
31306,3110000
31307,6050000
31308,7640000
31309,8510000
31310,62420000
31311,5190000
31312,5450000
31313,11510000
31314,6360000
31315,9400000
31316,11320000
31317,16640000
31318,8210000
31319,6480000
31320,5710000
31321,6580000
31322,5880000
31323,7620000
31324,6480000
31325,5800000
31326,4600000
31327,7210000
31328,14510000
31329,5330000
31330,10760000
31331,8380000
31332,5520000
31333,5030000
31334,3990000
31335,8610000
31336,7890000
31337,7060000
31338,3800000
31339,4610000
31340,6660000
31341,9400000
31342,4950000
31343,3320000
31344,3680000
31345,4830000
31346,3610000
31347,7960000
31348,10950000
31349,10950000
31350,3410000
31351,5250000
31352,9580000
31353,4770000
31354,7280000
31355,9190000
31356,4210000
31357,4900000
31358,2140000
31359,6260000
31360,9170000
31361,4520000
31362,9460000
31363,5160000
31364,3390000
31365,3480000
31366,6410000
31367,9120000
31368,6230000
31369,4030000
31370,9230000
31371,8600000
31372,6700000
31373,5000000
31374,6260000
31375,5480000
31376,6420000
31377,8850000
31378,5690000
31379,31280000
31380,4040000
31381,7250000
31382,5440000
31383,7510000
31384,23940000
31385,12580000
31386,8620000
31387,12430000
31388,5040000
31389,4280000
31390,6970000
31391,5240000
31392,9540000
31393,8170000
31394,5080000
31395,3950000
31396,9000000
31397,6920000
31398,2270000
31399,10860000
31400,4100000
31401,11080000
31402,9150000
31403,4910000
31404,4390000
31405,4010000
31406,5850000
31407,3220000
31408,6050000
31409,4120000
31410,11480000
31411,7890000
31412,10120000
31413,7390000
31414,3910000
31415,15210000
31416,6310000
31417,4650000
31418,7070000
31419,9770000
31420,8960000
31421,6420000
31422,6060000
31423,6940000
31424,16660000
31425,6040000
31426,4380000
31427,7150000
31428,6620000
31429,13490000
31430,4460000
31431,5320000
31432,4860000
31433,6010000
31434,3670000
31435,10730000
31436,9140000
31437,11970000
31438,8290000
31439,11160000
31440,6530000
31441,6320000
31442,7370000
31443,11200000
31444,6120000
31445,9010000
31446,13910000
31447,5500000
31448,7880000
31449,7250000
31450,6140000
31451,7760000
31452,10930000
31453,3050000
31454,5240000
31455,7380000
31456,4850000
31457,4910000
31458,16680000
31459,8030000
31460,4930000
31461,4460000
31462,3550000
31463,5470000
31464,7470000
31465,5050000
31466,51410000
31467,3280000
31468,14340000
31469,4820000
31470,5330000
31471,12640000
31472,2260000
31473,7340000
31474,4140000
31475,7230000
31476,20120000
31477,7020000
31478,4800000
31479,5750000
31480,9640000
31481,8210000
31482,9400000
31483,9600000
31484,6820000
31485,3050000
31486,2860000
31487,4380000
31488,13970000
31489,7430000
31490,4670000
31491,5910000
31492,7800000
31493,8510000
31494,5010000
31495,5230000
31496,7950000
31497,4350000
31498,6060000
31499,11050000
31500,9960000
31501,8600000
31502,9240000
31503,5010000
31504,9530000
31505,16490000
31506,7200000
31507,6260000
31508,6230000
31509,5220000
31510,5310000
31511,4940000
31512,5650000
31513,21520000
31514,25010000
31515,1950000
31516,15960000
31517,5710000
31518,7670000
31519,6010000
31520,4870000
31521,4670000
31522,4250000
31523,6390000
31524,9200000
31525,10950000
31526,5600000
31527,6460000
31528,4210000
31529,5550000
31530,5930000
31531,8890000
31532,5490000
31533,13670000
31534,7250000
31535,9930000
31536,7040000
31537,4140000
31538,4650000
31539,3530000
31540,9410000
31541,2600000
31542,5420000
31543,3500000
31544,4810000
31545,7310000
31546,11910000
31547,5550000
31548,6140000
31549,5380000
31550,5120000
31551,5670000
31552,7450000
31553,5990000
31554,7410000
31555,3680000
31556,7050000
31557,5790000
31558,9460000
31559,2700000
31560,7210000
31561,6750000
31562,34720000
31563,3920000
31564,9040000
31565,9000000
31566,5640000
31567,17470000
31568,6520000
31569,6670000
31570,6790000
31571,5580000
31572,3410000
31573,5240000
31574,11660000
31575,5410000
31576,6840000
31577,4750000
31578,7850000
31579,5260000
31580,6850000
31581,5360000
31582,6190000
31583,8200000
31584,3840000
31585,6480000
31586,12100000
31587,13560000
31588,9090000
31589,3400000
31590,5260000
31591,6470000
