id,label
1,0,0.0,1,-2.17315417499
2,0,0.0,1,-3.73388348014
3,0,0.0,1,-3.51782787566
4,0,1.0,0,-0.0148248695166
5,0,0.0,1,-5.08480298625
6,0,0.0,1,-4.25724476289
7,0,0.0,1,-0.289441840144
8,0,0.0,1,-5.97806913404
9,1,1.0,1,0.312556809466
10,0,0.0,1,-4.03906669961
11,0,0.0,1,-4.96902878839
12,0,0.0,1,-7.57483149794
13,0,0.0,1,-3.319671749
14,0,0.0,1,-0.73586742266
15,0,0.0,1,-4.22657975101
16,0,0.0,1,-4731.79496055
17,0,1.0,0,-0.124819385414
18,1,1.0,1,0.186631793581
19,1,0.0,0,2.30176669598
20,0,0.0,1,-0.598962994909
21,0,0.0,1,-4.27516008748
22,0,0.0,1,-5.2644316604
23,1,1.0,1,0.466529091551
24,0,0.0,1,-8.80781972417
25,0,0.0,1,-2.13633901903
26,0,1.0,0,-1.3771912235
27,0,1.0,0,-1.12108680167
28,0,0.0,1,-3.61028308533
29,1,1.0,1,0.658243515304
30,0,0.0,1,-6.01892708442
31,0,0.0,1,-5.0446046233
32,0,0.0,1,-8.0864871612
33,0,0.0,1,-5.08926855044
34,0,0.0,1,-2.28313951543
35,0,0.0,1,-4.53211296338
36,0,1.0,0,-0.860226346225
37,0,0.0,1,-4.8428235359
38,0,1.0,0,-0.381002670922
39,0,0.0,1,-1.0381033488
40,0,0.0,1,-5.08194443236
41,0,0.0,1,-3.66992631415
42,0,0.0,1,-1.99172317294
43,0,0.0,1,-2.40506875897
44,0,0.0,1,-7.66321010721
45,0,0.0,1,-1.20559200642
46,1,1.0,1,0.349005033759
47,0,0.0,1,-4.93966129953
48,1,1.0,1,5.40216285812
49,0,0.0,1,-3.70873042645
50,0,0.0,1,-3.21028536442
51,0,0.0,1,-1.92901325092
52,0,0.0,1,-2.42874299961
53,0,0.0,1,-6.10395887929
54,0,0.0,1,-2.66170009192
55,0,0.0,1,-1.97187266855
56,0,0.0,1,-5.03323253193
57,0,0.0,1,-0.755149917685
58,0,0.0,1,-3.26319798719
59,0,0.0,1,-5.49711330117
60,0,0.0,1,-3.32401326636
61,0,0.0,1,-9.05227679795
62,0,1.0,0,-1.90297364664
63,0,0.0,1,-3.87309095719
64,0,0.0,1,-2.71598734736
65,0,0.0,1,-4.09066835925
66,1,0.0,0,1.10862445042
67,0,0.0,1,-6.7220899264
68,0,0.0,1,-6.10652324397
69,0,0.0,1,-2.14638007925
70,0,0.0,1,-2.40258274455
71,0,0.0,1,-5.02726978831
72,0,0.0,1,-6.14287596912
73,1,1.0,1,3.23930153046
74,0,0.0,1,-5.59079066589
75,0,0.0,1,-3.27242290824
76,0,0.0,1,-1.20686817742
77,0,0.0,1,-0.885658976414
78,0,0.0,1,-5.0625241637
79,0,1.0,0,-0.433532310139
80,0,0.0,1,-7.74433295158
81,0,0.0,1,-5.1737075644
82,0,0.0,1,-6.13450750707
83,0,0.0,1,-2.14921903644
84,0,0.0,1,-2.90373816535
85,0,0.0,1,-0.0403761428427
86,0,1.0,0,-0.510997062099
87,0,0.0,1,-3.09049292322
88,0,0.0,1,-4736.03368076
89,0,0.0,1,-7.75194087757
90,1,1.0,1,0.493791845635
91,0,0.0,1,-1.21163686289
92,0,0.0,1,-2.46255269834
93,0,0.0,1,-2.43209358663
94,0,0.0,1,-3.66274546671
95,0,0.0,1,-0.500204149036
96,0,0.0,1,-4.16152415611
97,0,0.0,1,-5.69796422483
98,0,0.0,1,-2.17765133449
99,0,0.0,1,-0.106925395507
100,0,1.0,0,-2.09570529315
101,0,0.0,1,-5.89484839567
102,0,0.0,1,-4.8401907993
103,0,0.0,1,-3.27087333492
104,0,0.0,1,-3.88653543136
105,0,0.0,1,-1.2841047039
106,0,0.0,1,-5.44521631779
107,0,0.0,1,-7.87822862206
108,0,0.0,1,-2.62938137916
109,0,0.0,1,-6.86878027537
110,0,1.0,0,-3.03928264934
111,0,0.0,1,-1.36056704722
112,0,0.0,1,-1.58147837141
113,0,0.0,1,-3.02904524386
114,0,0.0,1,-4.10103676937
115,0,0.0,1,-1.11246662719
116,0,0.0,1,-2.64401856859
117,0,0.0,1,-0.443522892913
118,1,0.0,0,0.615597973251
119,0,0.0,1,-3.32560541492
120,1,1.0,1,0.589803704255
121,0,0.0,1,-2.93966508182
122,0,1.0,0,-1.76235464166
123,0,0.0,1,-5.03922828407
124,0,0.0,1,-2.35568113054
125,0,1.0,0,-1.10469985405
126,0,0.0,1,-1.43929216292
127,0,1.0,0,-0.687845473949
128,0,1.0,0,-1.43982534287
129,0,0.0,1,-1.68159963405
130,0,0.0,1,-0.385333115535
131,0,0.0,1,-2.72039263302
132,0,0.0,1,-5.54648244365
133,0,0.0,1,-0.944093068555
134,1,0.0,0,2.36787403956
135,0,0.0,1,-2.96753363215
136,0,0.0,1,-1.01846140462
137,0,0.0,1,-0.345623720989
138,0,0.0,1,-6.90737546428
139,0,0.0,1,-1.02081146151
140,0,0.0,1,-5.63672588359
141,0,0.0,1,-7.02478564104
142,0,0.0,1,-8.0901395645
143,0,0.0,1,-5.38323025348
144,0,0.0,1,-0.907435365671
145,0,0.0,1,-6.99220958437
146,0,0.0,1,-3.2254378501
147,0,0.0,1,-2.92773137883
148,0,0.0,1,-3.56108367002
149,1,1.0,1,5.23870237259
150,0,0.0,1,-4.53759136386
151,0,0.0,1,-5.76488248179
152,0,0.0,1,-1.74369097347
153,0,0.0,1,-1.39956560407
154,0,0.0,1,-0.799724284822
155,1,0.0,0,0.33404283099
156,1,1.0,1,4.45247017425
157,0,0.0,1,-6.97237226649
158,0,0.0,1,-3.89929118786
159,0,0.0,1,-2.07099806862
160,0,1.0,0,-0.700731486674
161,0,0.0,1,-0.57927006654
162,1,1.0,1,3.65856313998
163,0,0.0,1,-3.81092748815
164,0,0.0,1,-5.19622514323
165,0,0.0,1,-2.86068314963
166,0,0.0,1,-3.60143033796
167,0,0.0,1,-3.14763384869
168,1,1.0,1,1.29789785397
169,0,0.0,1,-1.92534294811
170,1,1.0,1,2.11440573363
171,0,0.0,1,-3.41556587607
172,0,0.0,1,-2.05527673579
173,0,0.0,1,-2.79208083294
174,0,0.0,1,-5.62441429035
175,0,0.0,1,-3.04796770369
176,0,0.0,1,-0.369014388535
177,0,1.0,0,-0.59883108801
178,1,1.0,1,2.49566747382
179,1,1.0,1,1.8026160145
180,0,0.0,1,-3.25314940015
181,0,1.0,0,-1.17625603116
182,0,0.0,1,-8.5937232983
183,0,0.0,1,-3.44622619992
184,0,0.0,1,-3.11964225893
185,1,1.0,1,2.54277720519
186,1,1.0,1,4.51170029824
187,0,0.0,1,-2.14250538949
188,1,1.0,1,0.113570192628
189,0,0.0,1,-0.838895400921
190,0,0.0,1,-3.71797921249
191,0,0.0,1,-2.80869130734
192,0,0.0,1,-2.04975436115
193,0,0.0,1,-3.53564527044
194,0,1.0,0,-0.873865074192
195,0,0.0,1,-8.19742128574
196,1,1.0,1,3.58821344823
197,0,0.0,1,-1.52158406042
198,0,0.0,1,-1.67923668864
199,0,0.0,1,-5.87655705829
200,0,0.0,1,-4.43181569374
201,0,0.0,1,-0.969301722441
202,1,1.0,1,0.200629103243
203,0,0.0,1,-4.60734103638
204,0,0.0,1,-4.08638748954
205,0,0.0,1,-2.72733386347
206,1,1.0,1,0.172840264518
207,0,0.0,1,-4.45231925985
208,0,0.0,1,-6.2517648378
209,0,0.0,1,-1.28308855079
210,0,0.0,1,-4.61065898902
211,0,0.0,1,-1.02490074223
212,0,0.0,1,-8.01402820256
213,0,0.0,1,-5.40548287774
214,0,0.0,1,-2.52348608907
215,0,0.0,1,-1.73164647355
216,0,0.0,1,-4.48979415537
217,0,0.0,1,-6.54094024775
218,0,0.0,1,-5.65806089218
219,0,0.0,1,-1.13464959117
220,0,0.0,1,-4.38826348849
221,0,1.0,0,-1.71875542915
222,0,0.0,1,-3.9654154611
223,0,0.0,1,-2.25853275751
224,0,0.0,1,-6.15821893771
225,0,0.0,1,-2.61633462246
226,0,0.0,1,-4.90824641978
227,0,0.0,1,-0.228646693431
228,0,0.0,1,-3.38748362942
229,0,0.0,1,-1.87687555241
230,0,0.0,1,-8.75921815497
231,0,0.0,1,-5.1680789448
232,1,1.0,1,0.587235799524
233,0,0.0,1,-6.88407500135
234,0,0.0,1,-1.25630142209
235,0,0.0,1,-3.32402959174
236,0,0.0,1,-2.79836434155
237,0,0.0,1,-9.08721431064
238,0,0.0,1,-25388.8320102
239,0,1.0,0,-1.99569777348
240,0,0.0,1,-2.04348386259
241,1,0.0,0,2.0742819837
242,0,0.0,1,-6.15893507229
243,1,1.0,1,2.5418677815
244,1,1.0,1,0.70744715238
245,0,0.0,1,-2.37854009292
246,0,0.0,1,-9.32377237973
247,0,0.0,1,-5.72691010987
248,0,0.0,1,-1.76056108816
249,0,0.0,1,-4.49318373662
250,0,1.0,0,-1.42779933878
251,0,0.0,1,-2.41384555482
252,0,0.0,1,-1.40007180854
