id,price_doc
30474,5338996
30475,7973466
30476,5307194
30477,5587482
30478,4915332
30479,8922952
30480,4074865
30481,4216008
30482,4778176
30483,4596925
30484,6416548
30485,4865309
30486,3594455
30487,3358290
30488,5921098
30489,6019015
30490,22961797
30491,18735689
30492,5385734
30493,12859846
30494,6259233
30495,10597382
30496,8430594
30497,8248572
30498,4420182
30499,7503358
30500,10517139
30501,6790290
30502,2668090
30503,6307549
30504,5785244
30505,11090596
30506,2946034
30507,4530201
30508,5307578
30509,7132348
30510,8835089
30511,6379340
30512,6086621
30513,4092476
30514,2983890
30515,9447447
30516,5786710
30517,11302827
30518,7860083
30519,4271986
30520,7020843
30521,5544982
30522,7426841
30523,6561636
30524,10661380
30525,10971727
30526,4642454
30527,4984024
30528,6390191
30529,6466012
30530,6036641
30531,14111143
30532,4598921
30533,10545100
30534,6594916
30535,9093269
30536,5751051
30537,11598812
30538,4900012
30539,8621268
30540,9480088
30541,6112310
30542,1927002
30543,5678126
30544,6623592
30545,8226814
30546,3936061
30547,9478610
30548,4399921
30549,4942995
30550,11936324
30551,4877790
30552,1529987
30553,6300936
30554,9989746
30555,6099215
30556,8609355
30557,7036794
30558,8962831
30559,6473887
30560,5869534
30561,6527140
30562,12160785
30563,4896803
30564,6996637
30565,6575856
30566,6810918
30567,1655653
30568,9383990
30569,9328226
30570,6624477
30571,7286787
30572,4697882
30573,6268027
30574,5993004
30575,7525166
30576,4555906
30577,4114814
30578,3055985
30579,6705728
30580,4435017
30581,5524647
30582,12774430
30583,6619958
30584,4173556
30585,2531243
30586,8518169
30587,5747787
30588,7894167
30589,7325772
30590,12072231
30591,5384553
30592,6426226
30593,7441518
30594,6693932
30595,5264679
30596,6528255
30597,6268027
30598,9406530
30599,10359400
30600,4902703
30601,5726936
30602,1415908
30603,12115502
30604,4488828
30605,6376483
30606,21758121
30607,6764940
30608,8472777
30609,6030173
30610,2712450
30611,5356313
30612,7081365
30613,8531337
30614,16085247
30615,7246167
30616,5434406
30617,9144187
30618,4897061
30619,4293513
30620,2311273
30621,8826725
30622,7243487
30623,6125852
30624,6388765
30625,7910476
30626,6103612
30627,6975557
30628,6197865
30629,5265307
30630,4764909
30631,5820564
30632,4150478
30633,5813559
30634,11258096
30635,9349606
30636,5317887
30637,9224317
30638,5967418
30639,7248443
30640,4412622
30641,7952281
30642,6385099
30643,7494987
30644,9406530
30645,7192378
30646,5041717
30647,4530323
30648,22017136
30649,1913057
30650,4983910
30651,3055295
30652,4154518
30653,7275135
30654,4368554
30655,12137461
30656,3936143
30657,6205864
30658,9942166
30659,4486591
30660,8226855
30661,6555053
30662,7787646
30663,15836804
30664,11694070
30665,6004711
30666,2263712
30667,4124406
30668,8354433
30669,4915549
30670,2511531
30671,6864493
30672,14927950
30673,10119248
30674,10240766
30675,1705994
30676,6659774
30677,4104458
30678,19211015
30679,5779350
30680,4929335
30681,2325087
30682,8787047
30683,9323636
30684,4573951
30685,7482128
30686,9160908
30687,4795497
30688,4374464
30689,13687368
30690,23432699
30691,4282541
30692,5528918
30693,10888932
30694,5584075
30695,6760900
30696,6628210
30697,12247962
30698,7374807
30699,5900218
30700,4812990
30701,9406530
30702,5887596
30703,3629541
30704,10893811
30705,8770955
30706,24111578
30707,3286456
30708,13556760
30709,6090214
30710,6773303
30711,4422854
30712,3951839
30713,5991405
30714,6800654
30715,3870306
30716,9323636
30717,6081629
30718,8123634
30719,13482005
30720,7404150
30721,4600773
