id,price_doc
30474,5285099
30475,7973466
30476,5228205
30477,5587482
30478,4915332
30479,8922952
30480,4074865
30481,4216008
30482,4634831
30483,4596925
30484,6252673
30485,4865309
30486,3566449
30487,3358290
30488,5921098
30489,6019015
30490,22473611
30491,18735689
30492,5385734
30493,12859846
30494,6259233
30495,10279460
30496,8343600
30497,8248572
30498,4420182
30499,7503358
30500,10517139
30501,6774875
30502,2668090
30503,6307549
30504,5611687
30505,10757878
30506,2946034
30507,4530201
30508,5278020
30509,7132348
30510,8835089
30511,6379340
30512,6086621
30513,4092476
30514,2983890
30515,9447447
30516,5772718
30517,11040291
30518,7860083
30519,4271986
30520,6856848
30521,5544982
30522,7426841
30523,6364786
30524,10341538
30525,10971727
30526,4642454
30527,4834503
30528,6390191
30529,6466012
30530,6036641
30531,14111143
30532,4598921
30533,10545100
30534,6546430
30535,9093269
30536,5751051
30537,11313395
30538,4774949
30539,8362629
30540,9480088
30541,5928940
30542,1927002
30543,5507782
30544,6623592
30545,8226814
30546,3936061
30547,9478610
30548,4399921
30549,4942995
30550,11936324
30551,4877790
30552,1529987
30553,6300936
30554,9989746
30555,6099215
30556,8609355
30557,7036794
30558,8962831
30559,6279670
30560,5869534
30561,6527140
30562,12160785
30563,4866301
30564,6996637
30565,6525221
30566,6810918
30567,1655653
30568,9383990
30569,9328226
30570,6624477
30571,7286787
30572,4697882
30573,6268027
30574,5993004
30575,7525166
30576,4555906
30577,4096642
30578,3055985
30579,6705728
30580,4435017
30581,5434125
30582,12391197
30583,6619958
30584,4173556
30585,2455539
30586,8518169
30587,5617843
30588,7657341
30589,7105999
30590,12072231
30591,5277721
30592,6288896
30593,7441518
30594,6493114
30595,5264679
30596,6528255
30597,6268027
30598,9406530
30599,10359400
30600,4755621
30601,5726936
30602,1415908
30603,11992806
30604,4488828
30605,6376483
30606,21758121
30607,6642431
30608,8472777
30609,6030173
30610,2712450
30611,5320149
30612,6995441
30613,8531337
30614,16085247
30615,7246167
30616,5434406
30617,9097443
30618,4805628
30619,4164708
30620,2311273
30621,8826725
30622,7243487
30623,6125852
30624,6388765
30625,7910476
30626,6103612
30627,6975557
30628,6197865
30629,5252019
