id,price_doc
30474,5298982.5
30475,8164982.0
30476,5221573.0
30477,5968332.5
30478,5163496.5
30479,9043036.0
30480,4616511.0
30481,4319573.5
30482,4756042.0
30483,4500985.0
30484,6391445.5
30485,5057303.5
30486,3808881.25
30487,3920422.5
30488,6106174.5
30489,6093208.0
30490,20937888.0
30491,18550152.0
30492,5812267.0
30493,14667494.0
30494,7097723.5
30495,9650989.0
30496,8045306.0
30497,8648327.0
30498,4561252.0
30499,5937183.0
30500,11418155.0
30501,6413885.5
30502,3389796.0
30503,5900774.0
30504,5764671.0
30505,11568249.0
30506,3112936.75
30507,5013871.5
30508,6163522.0
30509,7440869.0
30510,9305390.0
30511,6304633.0
30512,6026845.0
30513,4634186.0
30514,3143281.75
30515,9924731.0
30516,6220453.0
30517,10260871.0
30518,7634793.0
30519,4437653.0
30520,6664807.5
30521,5370139.5
30522,7449218.5
30523,6289445.5
30524,9648246.0
30525,9143980.0
30526,5101977.5
30527,5368782.5
30528,6708943.5
30529,6725413.0
30530,5900813.5
30531,14329253.0
30532,4860185.5
30533,9102339.0
30534,7015828.5
30535,9520829.0
30536,5853799.0
30537,11065019.0
30538,4551913.5
30539,8810905.0
30540,9689150.0
30541,4922909.5
30542,2205826.25
30543,5478505.5
30544,7079342.5
30545,8220385.0
30546,4171111.5
30547,9363038.0
30548,4504901.5
30549,5243834.5
30550,10944538.0
30551,5163550.5
30552,2082229.375
30553,7135710.0
30554,10334999.0
30555,6765529.0
30556,8194031.5
30557,7807429.0
30558,9609898.0
30559,4784301.5
30560,5544871.5
30561,6482111.0
30562,11564499.0
30563,4932981.0
30564,7105742.0
30565,6934396.0
30566,7619118.5
30567,2162322.25
30568,9281106.0
30569,8205495.5
30570,6017891.0
30571,7174181.0
30572,5092153.5
30573,6335704.5
30574,5963621.5
30575,6718688.5
30576,4905475.5
30577,4131486.25
30578,3083843.5
30579,7118514.0
30580,4176198.25
30581,4944794.0
30582,11050297.0
30583,7203338.5
30584,4192495.5
30585,2633724.0
30586,8786537.0
30587,6024443.0
30588,7491930.0
30589,7207330.5
30590,12349431.0
30591,5272236.0
30592,6798781.0
30593,7874902.0
30594,7012223.0
30595,5458099.5
30596,6701781.5
30597,6335704.5
30598,9614738.0
30599,11810371.0
30600,5513570.5
30601,6110613.5
30602,2011107.0
30603,11625450.0
30604,4564877.0
30605,6659782.0
30606,14742971.0
30607,6478823.0
30608,8929911.0
30609,6099853.5
30610,3058631.0
30611,6183115.0
30612,7150151.5
30613,8061450.0
30614,17945540.0
30615,7771422.5
30616,6264137.0
30617,9396618.0
30618,4758582.5
30619,4484587.5
30620,2776363.0
30621,8135997.0
30622,8045735.5
30623,6019802.5
30624,6868408.0
30625,8142913.5
30626,6517586.5
30627,7412340.5
30628,6218418.5
30629,5001669.5
30630,4958526.0
30631,6631730.5
30632,3960001.75
30633,5875174.5
30634,11588390.0
30635,9635961.0
30636,5443887.0
30637,9596600.0
30638,5705955.0
30639,7385893.0
30640,4603150.5
30641,7954889.5
30642,6273834.0
30643,7551186.5
30644,9561958.0
30645,7184732.0
30646,5112722.0
30647,5083041.5
30648,24472240.0
30649,2676166.25
30650,4674868.5
30651,3117024.5
30652,4581345.0
30653,7892563.0
30654,4783621.5
30655,11400767.0
30656,4031710.5
30657,6426038.5
30658,8678723.0
30659,4943949.5
30660,8227569.0
30661,6506525.5
30662,7722771.5
30663,13559162.0
30664,10850340.0
30665,6231360.0
30666,2643119.5
30667,4266595.0
30668,8523541.0
30669,5416192.5
30670,2583027.25
30671,7048401.0
30672,13450051.0
30673,9978238.0
30674,10318966.0
30675,2142585.25
30676,6504050.5
30677,4199863.0
30678,16545392.0
30679,5887654.5
30680,5465777.5
30681,2353636.5
30682,8399410.0
30683,9536041.0
30684,4420120.5
30685,6263922.0
30686,9802203.0
30687,5040975.0
30688,4645735.5
30689,12077493.0
30690,24430220.0
30691,4455348.5
30692,6527999.5
30693,9624077.0
30694,5071667.5
30695,6584767.5
30696,6667541.5
30697,12730756.0
30698,7007924.5
30699,5640737.5
30700,5091167.5
30701,9355968.0
30702,6110013.0
30703,3928244.5
30704,10729597.0
30705,7906530.0
30706,24670672.0
30707,3684519.0
30708,12738552.0
30709,5631014.5
30710,7827909.0
30711,4889544.0
30712,4135057.5
30713,4963797.0
30714,6669004.0
30715,4087810.5
30716,9536041.0
30717,6050728.0
30718,9390222.0
30719,17661864.0
30720,6841383.0
30721,3841659.0
30722,7075151.0
30723,6363517.0
30724,12575720.0
30725,6447603.5
30726,11488475.0
30727,9710944.0
30728,10634510.0
30729,3631965.0
30730,5642846.5
30731,6666657.5
30732,3228233.0
30733,9461867.0
30734,6666244.5
30735,5695424.5
30736,5765628.0
30737,5728167.5
30738,5516237.5
30739,4464795.5
30740,7114326.5
30741,12264550.0
30742,4504321.5
30743,5044139.0
30744,8854792.0
30745,6693873.5
30746,5824702.0
30747,14199719.0
30748,17687144.0
30749,4702722.0
30750,6575097.5
30751,3634719.75
30752,7742993.0
30753,9240198.0
30754,5218093.0
30755,4485430.5
30756,6521746.0
30757,5163718.0
30758,8986741.0
30759,6099248.5
30760,4100738.5
30761,8987667.0
30762,7001277.5
30763,10971834.0
30764,6109267.5
30765,5945586.0
30766,3762927.25
30767,9106316.0
30768,4435778.5
30769,7398540.5
30770,6185680.5
30771,3264664.0
30772,7785331.5
30773,7623654.0
30774,6262195.5
30775,10207620.0
30776,5708007.0
30777,6057165.0
30778,9612556.0
30779,6175089.0
30780,7495603.5
30781,6357954.5
30782,5374038.0
30783,5557646.5
30784,3722757.0
30785,5301530.0
30786,4487364.0
30787,6655743.5
30788,5659478.0
30789,7254768.5
30790,6172469.0
30791,10285933.0
30792,6956791.0
30793,10059587.0
30794,12558102.0
30795,9727833.0
30796,10048082.0
30797,13579220.0
30798,2796476.5
30799,9659386.0
30800,15112496.0
30801,6680149.5
30802,16694508.0
30803,2745923.25
30804,3572234.75
30805,12870409.0
30806,6764910.0
30807,6047070.5
30808,10095396.0
30809,5228200.0
30810,10254571.0
30811,4335570.0
30812,5333839.5
30813,4947246.5
30814,2772188.0
30815,3906669.25
30816,7616481.5
30817,2004114.875
30818,7307646.0
30819,7209874.5
30820,5138027.0
30821,24775072.0
30822,9574734.0
30823,6743209.5
30824,3846065.25
30825,5457256.5
30826,8323553.0
30827,5582261.5
30828,5746733.0
30829,5505710.0
30830,8988953.0
30831,6063031.0
30832,5717078.0
30833,5079300.5
30834,4231915.0
30835,7083496.0
30836,6765051.5
30837,5608858.0
30838,4161710.5
30839,5398664.0
30840,11303030.0
30841,10286895.0
30842,6784441.0
30843,5090997.5
30844,6946382.5
30845,8541875.0
30846,4516693.0
30847,5881773.0
30848,8111252.0
30849,4640594.5
30850,4090083.75
30851,5345939.0
30852,6474536.5
30853,4091761.5
30854,5614595.0
30855,7185903.5
30856,7922146.0
30857,2404885.25
30858,4573675.0
30859,5888530.5
30860,5752622.0
30861,8072174.0
30862,6589378.0
30863,5522027.0
30864,6217974.0
30865,10094318.0
30866,6421823.5
30867,5482682.0
30868,8506082.0
30869,5409930.5
30870,4583705.0
30871,7815206.0
30872,5419628.5
30873,4019168.75
30874,4761438.0
30875,6300792.5
30876,5062486.0
30877,10041740.0
30878,5919187.5
30879,10627413.0
30880,6576113.0
30881,2027808.375
30882,8430411.0
30883,3237797.25
30884,5971748.5
30885,4716267.5
30886,7590239.5
30887,5409017.5
30888,4553116.5
30889,5016478.0
30890,6960686.5
30891,3808263.75
30892,3828908.5
30893,4643202.0
30894,5541250.5
30895,4388718.5
30896,5835065.5
30897,7249872.0
30898,6623198.0
30899,6529911.5
30900,3280900.25
30901,6318146.0
30902,2115939.75
30903,6986077.5
30904,7403079.0
30905,5952774.0
30906,5790446.5
30907,10653086.0
30908,4029308.25
30909,12728279.0
30910,7234815.0
30911,4111256.25
30912,6172510.0
30913,16448667.0
30914,5572400.5
30915,7252154.0
30916,6266825.5
30917,8952901.0
30918,6463573.5
30919,4462275.5
30920,4833044.5
30921,4135759.5
30922,5449684.0
30923,3426095.75
30924,5265196.5
30925,15482775.0
30926,5757342.0
30927,7360270.5
30928,4511195.5
30929,5227681.5
30930,9875202.0
30931,11166233.0
30932,4382282.0
30933,4837494.5
30934,12142768.0
30935,6501973.0
30936,6759647.5
30937,8441739.0
30938,3691430.25
30939,8922148.0
30940,6563200.5
30941,6470438.0
30942,3649168.5
30943,6662742.0
30944,5250319.5
30945,3924717.0
30946,13320003.0
30947,6646920.5
30948,7968162.0
30949,6574871.5
30950,5973748.0
30951,16946060.0
30952,7663498.0
30953,9837453.0
30954,4955822.0
30955,6093022.0
30956,7009776.0
30957,5594194.0
