id,price_doc
30474,5411558
30475,8276285
30476,5468433
30477,5690896
30478,5120529
30479,9688250
30480,4193659
30481,4304755
30482,4831603
30483,4737629
30484,6708058
30485,5059174
30486,3770995
30487,3827706
30488,6314414
30489,6287602
30490,22208570
30491,19590194
30492,5620573
30493,13030016
30494,6722425
30495,10974920
30496,8700220
30497,8273060
30498,4553609
30499,7421115
30500,11506582
30501,7156327
30502,3206303
30503,6584577
30504,5687235
30505,11059936
30506,3427843
30507,4867943
30508,5395168
30509,7432183
30510,9409906
30511,6461794
30512,6291534
30513,4187742
30514,3560956
30515,9906812
30516,5867357
30517,12165418
30518,8330268
30519,4498139
30520,7012239
30521,5775595
30522,7520415
30523,6373195
30524,9765126
30525,9636758
30526,4945625
30527,5185366
30528,6670431
30529,6603320
30530,6106188
30531,14413790
30532,4799057
30533,10412172
30534,6793714
30535,9642552
30536,5912779
30537,11926738
30538,4891884
30539,8440368
30540,9786034
30541,5561881
30542,2125133
30543,5577152
30544,6590125
30545,8451364
30546,4118214
30547,9955802
30548,4506274
30549,5208366
30550,12407078
30551,5210170
30552,1917637
30553,7149948
30554,10226790
30555,6324160
30556,9293400
30557,7462257
30558,9402538
30559,6500738
30560,6135069
30561,7005783
30562,12158608
30563,4860384
30564,7011207
30565,6496204
30566,7159446
30567,1956558
30568,9719814
30569,9533004
30570,6500569
30571,7520300
30572,4982477
30573,6404112
30574,5899005
30575,7258306
30576,4978587
30577,4039282
30578,3349080
30579,7340547
30580,4435366
30581,5569308
30582,12940066
30583,6984317
30584,4565514
30585,2518713
30586,8807942
30587,5724031
30588,7791222
30589,6238596
30590,11784206
30591,5471260
30592,6681191
30593,8074479
30594,6601794
30595,5430037
30596,6957648
30597,6404112
30598,9814798
30599,11568398
30600,4908600
30601,6240357
30602,1742109
30603,12514412
30604,4585152
30605,6461246
30606,20790122
30607,7006134
30608,8735606
30609,6285693
30610,3014241
30611,5440848
30612,7331139
30613,8672812
30614,16998954
30615,7633304
30616,5629497
30617,9240446
30618,5047017
30619,4252323
30620,2659578
30621,8764276
30622,7559467
30623,6095197
30624,6752785
30625,8116202
30626,6474633
30627,6803114
30628,6273158
30629,5246134
30630,4703448
30631,6150295
30632,4106246
30633,6051481
30634,11677892
30635,9805220
30636,5379676
30637,9673554
30638,5984032
30639,7447642
30640,4618734
30641,8091230
30642,6529341
30643,7744992
30644,9814798
30645,7344340
30646,5176825
30647,4887170
30648,24046598
30649,2357385
30650,5033925
30651,3469783
30652,4496941
30653,7234810
30654,4530111
30655,12537364
30656,3924511
30657,6231154
30658,10563826
30659,4769353
30660,8345881
30661,6823689
30662,8178926
30663,15141200
30664,11578128
30665,6198758
30666,2767863
30667,4311891
30668,9064228
30669,4599589
30670,2363162
30671,7304370
30672,14572094
30673,10177016
30674,12003320
30675,2125133
30676,6627640
30677,4425510
30678,19123480
30679,5677266
30680,5212878
30681,2397860
30682,8597810
30683,9994568
30684,4878644
30685,7118585
30686,9628440
30687,5189475
30688,4565239
30689,14727474
30690,25257094
30691,4476956
30692,5752131
30693,10499300
30694,5039532
30695,7481131
30696,6071146
30697,11979744
30698,7721279
30699,5843382
30700,5028495
30701,9814798
30702,6072859
30703,3873653
30704,11644750
30705,9206626
30706,24119380
