id,price_doc
30474,5547754
30475,8343945
30476,5550906
30477,6029164
30478,5175300
30479,9713120
30480,4288256
30481,4342093
30482,4909731
30483,4798797
30484,6721563
30485,5157359
30486,3859779
30487,3873035
30488,6380644
30489,6332026
30490,22503658
30491,20434156
30492,5783083
30493,13977965
30494,6802471
30495,11186530
30496,9098564
30497,8391039
30498,4586148
30499,7920473
30500,11663114
30501,7169268
30502,3261987
30503,6731633
30504,5733720
30505,11290191
30506,3515037
30507,4877768
30508,5486834
30509,7737844
30510,9582700
30511,6541759
30512,6446308
30513,4285382
30514,3647194
30515,10017328
30516,5999832
30517,12299073
30518,10892483
30519,4548357
30520,7119278
30521,5979978
30522,7704726
30523,6548737
30524,10257204
30525,11047722
30526,5000608
30527,5353557
30528,6838956
30529,6668959
30530,6264203
30531,14654686
30532,4882873
30533,10593367
30534,6947768
30535,9768842
30536,5949399
30537,11993352
30538,5129897
30539,10350078
30540,9928606
30541,6314865
30542,2209647
30543,5830228
30544,6823008
30545,8641216
30546,4276808
30547,9986071
30548,4625708
30549,5225738
30550,12430747
30551,5216679
30552,2014735
30553,7354316
30554,10741112
30555,6386905
30556,9390668
30557,7641596
30558,9470860
30559,6863810
30560,6186452
30561,7117444
30562,12416313
30563,5062451
30564,7342584
30565,6694755
30566,7221405
30567,2065536
30568,10114754
30569,9796204
30570,6694302
30571,7554755
30572,5009346
30573,6680851
30574,6286801
30575,7500013
30576,5076515
30577,4293524
30578,3403092
30579,7515423
30580,4648662
30581,5596984
30582,13451431
30583,6992844
30584,4597705
30585,2674252
30586,8971752
30587,5824454
30588,8224157
30589,6925212
30590,12355679
30591,5526442
30592,6776456
30593,8512861
30594,7052415
30595,5618160
30596,7096608
30597,6691545
30598,9895984
30599,11686063
30600,5133171
30601,6384938
30602,1826412
30603,12558726
30604,4664879
30605,6781389
30606,24533738
30607,7107670
30608,8811769
30609,6335882
30610,3131673
30611,5522594
30612,7404167
30613,8702602
30614,17867524
30615,7749373
30616,5700720
30617,9627175
30618,5073397
30619,4298913
30620,2856032
30621,9013963
30622,8186620
30623,6301617
30624,6808374
30625,8174095
30626,6494241
30627,7207362
30628,6582990
30629,5331971
30630,4810601
