id,price_doc
30474,5448556
30475,8177914
30476,5389902
30477,5730751
30478,5041366
30479,9151746
30480,4179349
30481,4324111
30482,4778176
30483,4714795
30484,6446055
30485,4990061
30486,3676752
30487,3444400
30488,6072921
30489,6173349
30490,23168672
30491,19216092
30492,5523830
30493,13189586
30494,6419726
30495,10597382
30496,8601650
30497,8460074
30498,4533521
30499,7695752
30500,10786810
30501,6964400
30502,2736503
30503,6469282
30504,5785244
30505,11090596
30506,3021574
30507,4646360
30508,5441258
30509,7315229
30510,9061630
30511,6542913
30512,6242689
30513,4197412
30514,3060400
30515,9689690
30516,5935087
30517,11381744
30518,8061624
30519,4381524
30520,7068916
30521,5687162
30522,7617273
30523,6561636
30524,10661380
30525,11253054
30526,4761492
30527,4984024
30528,6554042
30529,6631807
30530,6191427
30531,14472968
30532,4716842
30533,10815488
30534,6748897
30535,9326430
30536,5898514
30537,11663294
30538,4922628
30539,8621268
30540,9723168
30541,6112310
30542,1976412
30543,5678126
30544,6793428
30545,8437758
30546,4036986
30547,9721652
30548,4512740
30549,5069738
30550,12242384
30551,5002862
30552,1569218
30553,6462498
30554,10245894
30555,6255606
30556,8830108
30557,7217225
30558,9192648
30559,6473887
30560,6020035
30561,6694503
30562,12472600
30563,5016805
30564,7176038
30565,6727032
30566,6985557
30567,1698105
30568,9624606
30569,9567412
30570,6794336
30571,7473628
30572,4818341
30573,6428746
30574,6146671
30575,7718119
30576,4672724
30577,4220323
30578,3134344
30579,6877670
30580,4548735
30581,5602191
30582,12774430
30583,6789701
30584,4280571
30585,2531484
30586,8736584
30587,5791591
30588,7894167
30589,7325772
30590,12381776
30591,5440950
30592,6483398
30593,7632326
30594,6693932
30595,5399671
30596,6695647
30597,6428746
30598,9647724
30599,10625026
30600,4902703
30601,5873781
30602,1452213
30603,12363718
30604,4603926
30605,6539983
30606,22316022
30607,6847867
30608,8690028
30609,6184793
30610,2782000
30611,5484690
30612,7211795
30613,8750090
30614,16497690
30615,7431966
30616,5573750
30617,9378654
30618,4954256
30619,4293513
30620,2370537
30621,9053052
30622,7429218
30623,6282925
30624,6552580
30625,8113309
30626,6260115
30627,7154417
30628,6356785
30629,5400315
30630,4774207
30631,5969809
30632,4150478
30633,5908012
30634,11546766
30635,9589340
30636,5317887
30637,9460838
30638,6120429
30639,7434301
30640,4525767
30641,8156186
30642,6548820
30643,7687167
30644,9647724
30645,7376798
30646,5170992
30647,4646485
30648,22581678
30649,1962110
30650,5095724
30651,3133636
30652,4261044
30653,7331110
30654,4403611
30655,12448678
30656,4037070
30657,6364989
30658,10197094
30659,4601632
30660,8437800
30661,6723131
30662,7987329
30663,15836804
30664,11993918
30665,6158678
30666,2321756
30667,4230160
30668,8568650
30669,4915549
30670,2529048
30671,7040506
30672,15310718
30673,10378716
30674,10503350
30675,1749737
30676,6830538
30677,4132218
30678,19542660
30679,5843460
30680,5055729
30681,2384705
30682,8939994
30683,9562704
30684,4691232
30685,7673978
30686,9395804
30687,4918458
30688,4486630
30689,13687368
30690,24033538
30691,4392350
30692,5670686
30693,11168136
30694,5642016
30695,6934256
30696,6798165
30697,12247962
30698,7563905
30699,6048712
30700,4936400
30701,9647724
30702,6038561
30703,3722606
30704,11173140
30705,8995852
30706,24111578
30707,3370724
30708,13691016
30709,6127312
30710,6773303
30711,4536261
30712,4053169
30713,6145031
30714,6975030
30715,3969545
30716,9562704
30717,6081629
30718,8206459
30719,13827698
30720,7517455
30721,4600773
30722,7282912
30723,6109058
30724,12350914
30725,6648831
30726,11718032
30727,9643834
30728,10659828
30729,2950849
30730,6106212
30731,6317964
30732,4292971
30733,9374272
30734,7047758
30735,5511393
30736,5517341
30737,6713480
30738,6108317
30739,4356737
30740,6668314
30741,11607898
30742,3998059
30743,4827380
30744,9198552
30745,6422481
30746,5685525
30747,14053678
30748,16205924
30749,4802572
30750,6463061
30751,3087975
30752,7168957
30753,9699210
30754,5553609
30755,4615005
30756,6157459
30757,5310050
30758,10441946
30759,5661673
30760,3945299
30761,9824260
30762,6816290
30763,11627528
30764,6012237
30765,6101856
30766,3283637
30767,9645568
30768,4005802
30769,7114805
30770,6127572
30771,2391253
30772,8411482
30773,7871702
30774,5614700
30775,12287348
30776,5758589
30777,6277161
30778,8781132
30779,6413765
30780,7642505
30781,6696838
30782,5433761
30783,5628284
30784,3605032
30785,5378595
30786,4116061
30787,5989818
30788,5723909
30789,7282988
30790,6387851
30791,10118752
30792,7133160
30793,12229610
30794,14131616
30795,10978354
30796,11583266
30797,14575166
30798,2673189
30799,9759450
30800,13407418
30801,6150588
30802,19730562
30803,2768044
30804,3650873
30805,15342538
30806,7102157
30807,5959951
30808,10213296
30809,4810605
30810,11020948
30811,4341957
30812,5255218
30813,4648328
30814,2575715
30815,3620778
30816,8091904
30817,1564918
30818,7654203
30819,7836891
30820,5142334
30821,24048148
30822,8727240
30823,7189502
30824,3650591
30825,5168215
30826,10631238
30827,5512561
30828,5590529
30829,5507783
30830,8615386
30831,6663828
30832,6050092
30833,5031272
30834,4134205
30835,7843708
30836,6486523
30837,5133188
30838,4369633
30839,6001887
30840,11237014
30841,11339250
30842,7239151
30843,5352515
30844,6740061
30845,9199860
30846,4008590
30847,5914742
30848,8231851
30849,4447823
30850,4073728
30851,5087482
30852,6408140
30853,4342265
30854,5671596
30855,7367726
30856,8427814
30857,2099063
30858,4163844
30859,5911256
30860,5832009
30861,8520474
30862,6521976
30863,5460787
30864,6333334
30865,10047348
30866,6853875
30867,5931632
30868,8544748
30869,5730924
30870,4375070
30871,8254382
30872,4908792
30873,3773449
30874,4904691
30875,6980208
30876,4943284
30877,10523688
30878,5647924
30879,9722744
30880,6268771
30881,1735767
30882,10379304
30883,3624435
30884,5775063
30885,5327101
30886,7581498
30887,5323926
30888,4292228
30889,5187036
30890,7339762
30891,3463565
30892,3550808
30893,4294277
30894,5446273
30895,4236410
30896,6262931
30897,7862770
30898,6852355
30899,6468235
30900,3249598
30901,6665055
30902,1856009
30903,6837416
30904,7887622
30905,5730211
30906,5969534
30907,12184948
30908,4142686
30909,12838656
30910,6679824
30911,4203359
30912,6554128
30913,19788144
30914,6134788
30915,7933201
30916,5591887
30917,8730422
30918,6788167
30919,4871908
30920,4965347
