id,price_doc
30474,5551708
30475,8418654
30476,5518119
30477,5894305
30478,5185833
30479,9832922
30480,4297111
30481,4368585
30482,4888064
30483,4840667
30484,6731092
30485,5139798
30486,3828456
30487,3857165
30488,6359280
30489,6346312
30490,22760942
30491,20090574
30492,5836108
30493,13622364
30494,6839017
30495,11179216
30496,8919250
30497,8432692
30498,4570216
30499,7699910
30500,11631642
30501,7166156
30502,3237183
30503,6664269
30504,5739251
30505,11303101
30506,3467244
30507,4894962
30508,5508438
30509,7771974
30510,9586415
30511,6536118
30512,6442907
30513,4288471
30514,3701166
30515,9976510
30516,5953779
30517,12343668
30518,10369603
30519,4539176
30520,7121926
30521,6032491
30522,7658546
30523,6488086
30524,10464594
30525,10567762
30526,5013800
30527,5340711
30528,6874243
30529,6722144
30530,6208920
30531,14965122
30532,4859980
30533,10532405
30534,6911599
30535,9776315
30536,5934810
30537,12011164
30538,5050424
30539,9659614
30540,9950671
30541,6014809
30542,2192264
30543,5747103
30544,6822680
30545,8659392
30546,4342543
30547,10018277
30548,4591679
30549,5227763
30550,12510811
30551,5221172
30552,2027256
30553,7390468
30554,10800055
30555,6379718
30556,9477768
30557,7534088
30558,9529878
30559,6742588
30560,6181598
30561,7126135
30562,12430631
30563,5156661
30564,7376385
30565,6782463
30566,7215740
30567,2065835
30568,10241115
30569,10001573
30570,6633326
30571,7602645
30572,5023912
30573,6702706
30574,6250191
30575,7575860
30576,5053004
30577,4211027
30578,3386362
30579,7455124
30580,4676638
30581,5608750
30582,13366572
30583,7003631
30584,4588448
30585,2715481
30586,8914916
30587,5868708
30588,8294440
30589,6985408
30590,12655956
30591,5542541
30592,6794459
30593,8323471
30594,6840685
30595,5604275
30596,7096084
30597,6716385
30598,9884879
30599,11603645
30600,5177791
30601,6374386
30602,1856784
30603,12579849
30604,4706077
30605,6814753
30606,25678775
30607,7121680
30608,8872488
30609,6357574
30610,3129278
30611,5546090
30612,7451200
30613,8773716
30614,18272175
30615,7734951
30616,5706249
30617,9676365
30618,5069292
30619,4325310
30620,2840241
30621,8933251
30622,7998891
30623,6233212
30624,6840030
30625,8219114
30626,6519458
30627,7139934
30628,6598306
30629,5308234
30630,4834782
30631,6194078
30632,4158310
30633,6098554
30634,11799356
30635,9937957
30636,5493784
30637,9749542
30638,6146527
30639,7687156
30640,4723542
30641,8302257
30642,6781907
30643,7938179
30644,9884879
30645,7486252
30646,5309860
30647,4936894
30648,25051962
30649,2418127
30650,5156988
30651,3591865
30652,4608120
30653,7582829
30654,4587778
30655,13199265
30656,4000156
30657,6398914
30658,11292084
30659,4850639
30660,8637398
30661,6912219
30662,8185255
30663,16177935
30664,12327601
30665,6306071
30666,2888585
30667,4338553
30668,9368628
30669,4963693
30670,2436885
30671,7403683
30672,15417111
30673,10412241
30674,12414456
30675,2192264
30676,6728626
30677,4466565
30678,19627372
30679,5836360
30680,5349832
30681,2451277
30682,8940977
30683,10100582
30684,4976127
30685,7320610
30686,9700793
30687,5202310
30688,4654052
30689,15762649
30690,26021407
30691,4595999
30692,6180301
30693,11318640
30694,5537556
30695,7643682
30696,6456714
30697,12242947
30698,7834122
30699,6043075
30700,5075102
30701,9887429
30702,6151561
30703,3920459
30704,11767466
30705,9479054
30706,24539270
30707,3704018
30708,14092009
30709,6424414
30710,7304888
30711,4733722
30712,4164769
30713,6434098
30714,7223563
30715,3915325
30716,10100582
30717,6661582
30718,9136151
30719,14667276
30720,7509503
30721,4790183
30722,7541797
30723,6433452
30724,12189890
30725,6963904
30726,11701115
30727,9988742
30728,11636353
30729,3650146
30730,6339153
30731,6385094
30732,4721752
30733,9862655
30734,7399504
30735,5524706
30736,5363161
30737,7070062
30738,6290532
30739,5159437
30740,7109140
30741,11487566
30742,4223494
30743,5168598
30744,9289145
30745,6789273
30746,5712500
30747,17388593
30748,16675939
30749,4959994
30750,6647940
30751,3352624
30752,7192177
30753,10231116
30754,5664721
30755,4928668
30756,7035118
30757,5202238
30758,10842946
30759,6241177
30760,4614247
30761,10319579
30762,6918010
30763,12162807
