id,price_doc
30474,5378697
30475,8075440
30476,5468433
30477,5636175
30478,4911687
30479,8252911
30480,4132507
30481,4144557
30482,4699502
30483,4591229
30484,6312935
30485,5005602
30486,3668965
30487,3530034
30488,6159042
30489,6121551
30490,21751106
30491,17659884
30492,5158045
30493,12335746
30494,6526673
30495,10974920
30496,8161858
30497,8031740
30498,4500617
30499,7131455
30500,11243942
30501,6621539
30502,2717123
30503,5456563
30504,5644663
30505,10979114
30506,2769937
30507,4605291
30508,5395168
30509,7159676
30510,9028960
30511,6445985
30512,6291534
30513,4187742
30514,2836611
30515,9441628
30516,5867357
30517,10616912
30518,7620179
30519,4498139
30520,6637632
30521,5412783
30522,7520415
30523,6373195
30524,9643356
30525,9636758
30526,4704611
30527,4786723
30528,6538792
30529,6603320
30530,5903303
30531,13757892
30532,4635122
30533,9511416
30534,6641439
30535,9198278
30536,5697945
30537,11333770
30538,4891884
30539,8424328
30540,9254244
30541,5561881
30542,2125133
30543,5577152
30544,6590125
30545,8125605
30546,4066451
30547,9177666
30548,4490529
30549,4891453
30550,12029096
30551,4872098
30552,1596048
30553,6798021
30554,10226790
30555,6264159
30556,8761352
30557,7255802
30558,9084492
30559,5776468
30560,5582614
30561,6801476
30562,11663394
30563,4860384
30564,6979526
30565,6377084
30566,6574329
30567,1956558
30568,9327568
30569,9358986
30570,6124553
30571,6572012
30572,4671097
30573,6079238
30574,5827358
30575,7258306
30576,4759919
30577,4039282
30578,2876692
30579,6909441
30580,3835528
30581,5455733
30582,12460330
30583,6856080
30584,4349279
30585,2518713
30586,8742172
30587,5724031
30588,7791222
30589,6238596
30590,11245162
30591,4972743
30592,6502529
30593,7456605
30594,6601794
30595,5430037
30596,6226173
30597,6079238
30598,9203712
30599,9580316
30600,4908600
30601,5992645
30602,1361283
30603,12104360
30604,4412611
30605,6154525
30606,20790122
30607,6507698
30608,8026848
30609,6147152
30610,2628625
30611,5440848
30612,7055449
30613,7600468
30614,16639688
30615,7633304
30616,5629497
30617,9212198
30618,4755100
30619,4248710
30620,2351455
30621,8249981
30622,7559467
30623,6095197
30624,6618206
30625,8116202
30626,6397501
30627,6803114
30628,6006415
30629,5112853
30630,4703448
30631,6042980
30632,4093560
30633,5793561
30634,11155122
30635,9332982
30636,5311055
30637,9419392
30638,5828353
30639,6938073
30640,4547026
30641,7885908
30642,6387640
30643,7316244
30644,9277278
30645,7249969
30646,5176825
30647,4687896
30648,23683432
30649,2084608
30650,4858765
30651,2981429
30652,4278175
30653,7142032
30654,4376802
30655,11597318
30656,3870845
30657,6231154
30658,10107348
30659,4421375
30660,8345881
30661,6267574
30662,7714366
30663,14315070
30664,11423682
30665,6182625
30666,2264658
30667,4137099
30668,8467020
30669,4599589
30670,2363162
30671,7180085
30672,14284076
30673,10177016
30674,11142330
30675,2041800
30676,6627640
30677,4125139
30678,18000316
30679,5677266
30680,4971636
30681,2300467
30682,8296932
30683,9584660
30684,4325773
30685,6777544
30686,9400032
30687,4840521
30688,4337612
30689,13648132
30690,24295636
30691,4476956
30692,5546946
30693,10499300
30694,5039532
30695,7004044
30696,6071146
30697,11979744
30698,6195318
30699,5843382
30700,4852738
30701,9232624
30702,5938610
30703,3565986
30704,11154270
30705,9020858
30706,22216866
30707,3295628
30708,13646484
30709,5865001
30710,6017717
30711,4602003
30712,3723241
30713,5762443
30714,6989907
30715,3814389
30716,9452066
30717,6110991
30718,8219746
30719,13882980
30720,7201446
30721,4052274
30722,7114408
30723,6009278
30724,11826230
30725,6661407
30726,11531804
30727,9401208
30728,10370834
30729,3001889
30730,5383916
30731,6177200
30732,4131020
30733,9671172
30734,6664071
30735,5458819
30736,5168279
30737,6246254
30738,6091891
30739,4050675
30740,6892200
30741,10967492
30742,3954627
30743,4677725
30744,8784588
30745,6649322
30746,5617760
30747,15221580
30748,15561680
30749,4559636
30750,6231885
30751,3065920
30752,7001704
30753,9301514
30754,5618249
30755,4651598
30756,6342565
30757,5010457
30758,9861938
30759,6129557
30760,3982930
30761,9346220
30762,6675685
30763,11713146
30764,5987469
30765,5788794
30766,3289808
30767,9172146
30768,4331845
30769,6410986
30770,6085045
30771,2782141
30772,8350233
30773,8152843
30774,5671269
30775,11928270
30776,5554638
30777,6213424
30778,8841394
30779,6441464
30780,7406429
30781,6370341
30782,4877496
30783,5586353
30784,3512341
30785,5292487
30786,4022182
30787,6000328
30788,5554745
30789,7399241
30790,6017117
30791,9853280
30792,6761511
30793,10878736
30794,12443622
30795,10738890
30796,11244752
30797,14322170
30798,2569330
30799,10100572
30800,14232560
30801,6146960
30802,18953838
30803,2655666
30804,3443764
30805,13915320
30806,6650743
30807,5853055
30808,9925716
30809,4787744
30810,10792196
30811,4244795
30812,5241795
30813,4787072
30814,2494254
30815,3568032
30816,8074284
30817,1679752
30818,7675080
30819,7332352
30820,5079413
30821,24731484
30822,8636876
30823,7482159
30824,2918135
30825,4825200
30826,8929572
30827,5073014
30828,5752175
30829,5284459
30830,8673414
30831,6300811
30832,5619920
30833,4882112
30834,3954714
30835,7165826
30836,6461108
30837,5012976
30838,3746695
30839,6057072
30840,10528716
30841,11194900
30842,7019071
30843,5435211
30844,6648559
30845,8684152
30846,4076456
30847,5813144
30848,8251245
30849,4242586
30850,3932337
30851,5027708
30852,6128253
30853,4140920
30854,5672664
30855,6879707
30856,8501576
30857,2026058
30858,4122280
30859,5958878
30860,5758007
30861,8010895
30862,6248300
30863,4990118
30864,6006598
30865,9793044
30866,6401180
30867,5646288
30868,8292958
30869,5365625
30870,3253941
